t,pressure
14.56,74490.0
14.57,74490.0
14.58,74490.0
14.59,74490.0
14.6,74490.0
14.61,74360.0
14.620000000000001,74360.0
14.63,74360.0
14.64,74360.0
14.65,74360.0
14.66,74360.0
14.67,74360.0
14.68,74360.0
14.69,74360.0
14.700000000000001,74360.0
14.71,74360.0
14.72,74360.0
14.73,74230.0
14.74,74230.0
14.75,74230.0
14.76,74230.0
14.77,74230.0
14.780000000000001,74230.0
14.790000000000001,74230.0
14.8,74230.0
14.81,74230.0
14.82,74230.0
14.83,74230.0
14.84,74100.0
14.85,74100.0
14.86,74100.0
14.870000000000001,74100.0
14.88,74100.0
14.89,74100.0
14.9,74100.0
14.91,74100.0
14.92,74100.0
14.93,74100.0
14.94,74100.0
14.950000000000001,74100.0
14.96,73970.0
14.97,73970.0
14.98,73970.0
14.99,73970.0
15.0,73970.0
15.01,73970.0
15.02,73970.0
15.030000000000001,73970.0
15.040000000000001,73970.0
15.05,73970.0
15.06,73970.0
15.07,73970.0
15.08,73840.0
15.09,73840.0
15.1,73840.0
15.11,73840.0
15.120000000000001,73840.0
15.13,73840.0
15.14,73840.0
15.15,73840.0
15.16,73840.0
15.17,73840.0
15.18,73840.0
15.19,73840.0
15.200000000000001,73710.0
15.21,73710.0
15.22,73710.0
15.23,73710.0
15.24,73710.0
15.25,73710.0
15.26,73710.0
15.27,73710.0
15.280000000000001,73710.0
15.290000000000001,73710.0
15.3,73710.0
15.31,73710.0
15.32,73710.0
15.33,73580.0
15.34,73580.0
15.35,73580.0
15.36,73580.0
15.370000000000001,73580.0
15.38,73580.0
15.39,73580.0
15.4,73580.0
15.41,73580.0
15.42,73580.0
15.43,73580.0
15.44,73580.0
15.450000000000001,73450.0
15.46,73450.0
15.47,73450.0
15.48,73450.0
15.49,73450.0
15.5,73450.0
15.51,73450.0
15.52,73450.0
15.530000000000001,73450.0
15.540000000000001,73450.0
15.55,73450.0
15.56,73450.0
15.57,73450.0
15.58,73320.0
15.59,73320.0
15.6,73320.0
15.610000000000001,73320.0
15.620000000000001,73320.0
15.63,73320.0
15.64,73320.0
15.65,73320.0
15.66,73320.0
15.67,73320.0
15.68,73320.0
15.69,73320.0
15.700000000000001,73190.0
15.71,73190.0
15.72,73190.0
15.73,73190.0
15.74,73190.0
15.75,73190.0
15.76,73190.0
15.77,73190.0
15.780000000000001,73190.0
15.790000000000001,73190.0
15.8,73190.0
15.81,73190.0
15.82,73190.0
15.83,73060.0
15.84,73060.0
15.85,73060.0
15.860000000000001,73060.0
15.870000000000001,73060.0
15.88,73060.0
15.89,73060.0
15.9,73060.0
15.91,73060.0
15.92,73060.0
15.93,73060.0
15.94,73060.0
15.950000000000001,73060.0
15.96,72930.0
15.97,72930.0
15.98,72930.0
15.99,72930.0
16.0,72930.0
16.01,72930.0
16.02,72930.0
16.03,72930.0
16.04,72930.0
16.05,72930.0
16.06,72930.0
16.07,72930.0
16.080000000000002,72930.0
16.09,72930.0
16.1,72800.0
16.11,72800.0
16.12,72800.0
16.13,72800.0
16.14,72800.0
16.15,72800.0
16.16,72800.0
16.17,72800.0
16.18,72800.0
16.19,72800.0
16.2,72800.0
16.21,72800.0
16.22,72800.0
16.23,72670.0
16.240000000000002,72670.0
16.25,72670.0
16.26,72670.0
16.27,72670.0
16.28,72670.0
16.29,72670.0
16.3,72670.0
16.31,72670.0
16.32,72670.0
16.330000000000002,72670.0
16.34,72670.0
16.35,72670.0
16.36,72670.0
16.37,72540.0
16.38,72540.0
16.39,72540.0
16.4,72540.0
16.41,72540.0
16.42,72540.0
16.43,72540.0
16.44,72540.0
16.45,72540.0
16.46,72540.0
16.47,72540.0
16.48,72540.0
16.490000000000002,72540.0
16.5,72410.0
16.51,72410.0
16.52,72410.0
16.53,72410.0
16.54,72410.0
16.55,72410.0
16.56,72410.0
16.57,72410.0
16.580000000000002,72410.0
16.59,72410.0
16.6,72410.0
16.61,72410.0
16.62,72410.0
16.63,72410.0
16.64,72280.0
16.65,72280.0
16.66,72280.0
16.67,72280.0
16.68,72280.0
16.69,72280.0
16.7,72280.0
16.71,72280.0
16.72,72280.0
16.73,72280.0
16.740000000000002,72280.0
16.75,72280.0
16.76,72280.0
16.77,72280.0
16.78,72150.0
16.79,72150.0
16.8,72150.0
16.81,72150.0
16.82,72150.0
16.830000000000002,72150.0
16.84,72150.0
16.85,72150.0
16.86,72150.0
16.87,72150.0
16.88,72150.0
16.89,72150.0
16.9,72150.0
16.91,72150.0
16.92,72150.0
16.93,72020.0
16.94,72020.0
16.95,72020.0
16.96,72020.0
16.97,72020.0
16.98,72020.0
16.990000000000002,72020.0
17.0,72020.0
17.01,72020.0
17.02,72020.0
17.03,72020.0
17.04,72020.0
17.05,72020.0
17.06,72020.0
17.07,71890.0
17.080000000000002,71890.0
17.09,71890.0
17.1,71890.0
17.11,71890.0
17.12,71890.0
17.13,71890.0
17.14,71890.0
17.150000000000002,71890.0
17.16,71890.0
17.17,71890.0
17.18,71890.0
17.19,71890.0
17.2,71890.0
17.21,71890.0
17.22,71760.0
17.23,71760.0
17.240000000000002,71760.0
17.25,71760.0
17.26,71760.0
17.27,71760.0
17.28,71760.0
17.29,71760.0
17.3,71760.0
17.31,71760.0
17.32,71760.0
17.330000000000002,71760.0
17.34,71760.0
17.35,71760.0
17.36,71760.0
17.37,71630.0
17.38,71630.0
17.39,71630.0
17.400000000000002,71630.0
17.41,71630.0
17.42,71630.0
17.43,71630.0
17.44,71630.0
17.45,71630.0
17.46,71630.0
17.47,71630.0
17.48,71630.0
17.490000000000002,71630.0
17.5,71630.0
17.51,71630.0
17.52,71630.0
17.53,71500.0
17.54,71500.0
17.55,71500.0
17.56,71500.0
17.57,71500.0
17.580000000000002,71500.0
17.59,71500.0
17.6,71500.0
17.61,71500.0
17.62,71500.0
17.63,71500.0
17.64,71500.0
17.650000000000002,71500.0
17.66,71500.0
17.67,71500.0
17.68,71370.0
17.69,71370.0
17.7,71370.0
17.71,71370.0
17.72,71370.0
17.73,71370.0
17.740000000000002,71370.0
17.75,71370.0
17.76,71370.0
17.77,71370.0
17.78,71370.0
17.79,71370.0
17.8,71370.0
17.81,71370.0
17.82,71370.0
17.830000000000002,71370.0
17.84,71240.0
17.85,71240.0
17.86,71240.0
17.87,71240.0
17.88,71240.0
17.89,71240.0
17.900000000000002,71240.0
17.91,71240.0
17.92,71240.0
17.93,71240.0
17.94,71240.0
17.95,71240.0
17.96,71240.0
17.97,71240.0
17.98,71240.0
17.990000000000002,71240.0
18.0,71110.0
18.01,71110.0
18.02,71110.0
18.03,71110.0
18.04,71110.0
18.05,71110.0
18.06,71110.0
18.07,71110.0
18.080000000000002,71110.0
18.09,71110.0
18.1,71110.0
18.11,71110.0
18.12,71110.0
18.13,71110.0
18.14,71110.0
18.150000000000002,71110.0
18.16,71110.0
18.17,70980.0
18.18,70980.0
18.19,70980.0
18.2,70980.0
18.21,70980.0
18.22,70980.0
18.23,70980.0
18.240000000000002,70980.0
18.25,70980.0
18.26,70980.0
18.27,70980.0
18.28,70980.0
18.29,70980.0
18.3,70980.0
18.31,70980.0
18.32,70980.0
18.330000000000002,70980.0
18.34,70850.0
18.35,70850.0
18.36,70850.0
18.37,70850.0
18.38,70850.0
18.39,70850.0
18.400000000000002,70850.0
18.41,70850.0
18.42,70850.0
18.43,70850.0
18.44,70850.0
18.45,70850.0
18.46,70850.0
18.47,70850.0
18.48,70850.0
18.490000000000002,70850.0
18.5,70850.0
18.51,70720.0
18.52,70720.0
18.53,70720.0
18.54,70720.0
18.55,70720.0
18.56,70720.0
18.57,70720.0
18.580000000000002,70720.0
18.59,70720.0
18.6,70720.0
18.61,70720.0
18.62,70720.0
18.63,70720.0
18.64,70720.0
18.650000000000002,70720.0
18.66,70720.0
18.67,70720.0
18.68,70590.0
18.69,70590.0
18.7,70590.0
18.71,70590.0
18.72,70590.0
18.73,70590.0
18.740000000000002,70590.0
18.75,70590.0
18.76,70590.0
18.77,70590.0
18.78,70590.0
18.79,70590.0
18.8,70590.0
18.81,70590.0
18.82,70590.0
18.830000000000002,70590.0
18.84,70590.0
18.85,70590.0
18.86,70460.0
18.87,70460.0
18.88,70460.0
18.89,70460.0
18.900000000000002,70460.0
18.91,70460.0
18.92,70460.0
18.93,70460.0
18.94,70460.0
18.95,70460.0
18.96,70460.0
18.97,70460.0
18.98,70460.0
18.990000000000002,70460.0
19.0,70460.0
19.01,70460.0
19.02,70460.0
19.03,70460.0
19.04,70460.0
19.05,70330.0
19.06,70330.0
19.07,70330.0
19.080000000000002,70330.0
19.09,70330.0
19.1,70330.0
19.11,70330.0
19.12,70330.0
19.13,70330.0
19.14,70330.0
19.150000000000002,70330.0
19.16,70330.0
19.17,70330.0
19.18,70330.0
19.19,70330.0
19.2,70330.0
19.21,70330.0
19.22,70330.0
19.23,70200.0
19.240000000000002,70200.0
19.25,70200.0
19.26,70200.0
19.27,70200.0
19.28,70200.0
19.29,70200.0
19.3,70200.0
19.31,70200.0
19.32,70200.0
19.330000000000002,70200.0
19.34,70200.0
19.35,70200.0
19.36,70200.0
19.37,70200.0
19.38,70200.0
19.39,70200.0
19.400000000000002,70200.0
19.41,70200.0
19.42,70200.0
19.43,70070.0
19.44,70070.0
19.45,70070.0
19.46,70070.0
19.47,70070.0
19.48,70070.0
19.490000000000002,70070.0
19.5,70070.0
19.51,70070.0
19.52,70070.0
19.53,70070.0
19.54,70070.0
19.55,70070.0
19.56,70070.0
19.57,70070.0
19.580000000000002,70070.0
19.59,70070.0
19.6,70070.0
19.61,70070.0
19.62,69940.0
19.63,69940.0
19.64,69940.0
19.650000000000002,69940.0
19.66,69940.0
19.67,69940.0
19.68,69940.0
19.69,69940.0
19.7,69940.0
19.71,69940.0
19.72,69940.0
19.73,69940.0
19.740000000000002,69940.0
19.75,69940.0
19.76,69940.0
19.77,69940.0
19.78,69940.0
19.79,69940.0
19.8,69940.0
19.81,69940.0
19.82,69940.0
19.830000000000002,69940.0
19.84,69810.0
19.85,69810.0
19.86,69810.0
19.87,69810.0
19.88,69810.0
19.89,69810.0
19.900000000000002,69810.0
19.91,69810.0
19.92,69810.0
19.93,69810.0
19.94,69810.0
19.95,69810.0
19.96,69810.0
19.97,69810.0
19.98,69810.0
19.990000000000002,69810.0
20.0,69810.0
20.01,69810.0
20.02,69810.0
20.03,69810.0
20.04,69810.0
20.05,69810.0
20.06,69680.0
20.07,69680.0
20.080000000000002,69680.0
20.09,69680.0
20.1,69680.0
20.11,69680.0
20.12,69680.0
20.13,69680.0
20.14,69680.0
20.150000000000002,69680.0
20.16,69680.0
20.17,69680.0
20.18,69680.0
20.19,69680.0
20.2,69680.0
20.21,69680.0
20.22,69680.0
20.23,69680.0
20.240000000000002,69680.0
20.25,69680.0
20.26,69680.0
20.27,69680.0
20.28,69680.0
20.29,69680.0
20.3,69550.0
20.31,69550.0
20.32,69550.0
20.330000000000002,69550.0
20.34,69550.0
20.35,69550.0
20.36,69550.0
20.37,69550.0
20.38,69550.0
20.39,69550.0
20.400000000000002,69550.0
20.41,69550.0
20.42,69550.0
20.43,69550.0
20.44,69550.0
20.45,69550.0
20.46,69550.0
20.47,69550.0
20.48,69550.0
20.490000000000002,69550.0
20.5,69550.0
20.51,69550.0
20.52,69550.0
20.53,69550.0
20.54,69420.0
20.55,69420.0
20.56,69420.0
20.57,69420.0
20.580000000000002,69420.0
20.59,69420.0
20.6,69420.0
20.61,69420.0
20.62,69420.0
20.63,69420.0
20.64,69420.0
20.650000000000002,69420.0
20.66,69420.0
20.67,69420.0
20.68,69420.0
20.69,69420.0
20.7,69420.0
20.71,69420.0
20.72,69420.0
20.73,69420.0
20.740000000000002,69420.0
20.75,69420.0
20.76,69420.0
20.77,69420.0
20.78,69420.0
20.79,69290.0
20.8,69290.0
20.81,69290.0
20.82,69290.0
20.830000000000002,69290.0
20.84,69290.0
20.85,69290.0
20.86,69290.0
20.87,69290.0
20.88,69290.0
20.89,69290.0
20.900000000000002,69290.0
20.91,69290.0
20.92,69290.0
20.93,69290.0
20.94,69290.0
20.95,69290.0
20.96,69290.0
20.97,69290.0
20.98,69290.0
20.990000000000002,69290.0
21.0,69290.0
21.01,69290.0
21.02,69290.0
21.03,69290.0
21.04,69290.0
21.05,69160.0
21.06,69160.0
21.07,69160.0
21.080000000000002,69160.0
21.09,69160.0
21.1,69160.0
21.11,69160.0
21.12,69160.0
21.13,69160.0
21.14,69160.0
21.150000000000002,69160.0
21.16,69160.0
21.17,69160.0
21.18,69160.0
21.19,69160.0
21.2,69160.0
21.21,69160.0
21.22,69160.0
21.23,69160.0
21.240000000000002,69160.0
21.25,69160.0
21.26,69160.0
21.27,69160.0
21.28,69160.0
21.29,69160.0
21.3,69160.0
21.31,69160.0
21.32,69030.0
21.330000000000002,69030.0
21.34,69030.0
21.35,69030.0
21.36,69030.0
21.37,69030.0
21.38,69030.0
21.39,69030.0
21.400000000000002,69030.0
21.41,69030.0
21.42,69030.0
21.43,69030.0
21.44,69030.0
21.45,69030.0
21.46,69030.0
21.47,69030.0
21.48,69030.0
21.490000000000002,69030.0
21.5,69030.0
21.51,69030.0
21.52,69030.0
21.53,69030.0
21.54,69030.0
21.55,69030.0
21.56,69030.0
21.57,69030.0
21.580000000000002,69030.0
21.59,69030.0
21.6,69030.0
21.61,68900.0
21.62,68900.0
21.63,68900.0
21.64,68900.0
21.650000000000002,68900.0
21.66,68900.0
21.67,68900.0
21.68,68900.0
21.69,68900.0
21.7,68900.0
21.71,68900.0
21.72,68900.0
21.73,68900.0
21.740000000000002,68900.0
21.75,68900.0
21.76,68900.0
21.77,68900.0
21.78,68900.0
21.79,68900.0
21.8,68900.0
21.81,68900.0
21.82,68900.0
21.830000000000002,68900.0
21.84,68900.0
21.85,68900.0
21.86,68900.0
21.87,68900.0
21.88,68900.0
21.89,68900.0
21.900000000000002,68900.0
21.91,68770.0
21.92,68770.0
21.93,68770.0
21.94,68770.0
21.95,68770.0
21.96,68770.0
21.97,68770.0
21.98,68770.0
21.990000000000002,68770.0
22.0,68770.0
22.01,68770.0
22.02,68770.0
22.03,68770.0
22.04,68770.0
22.05,68770.0
22.06,68770.0
22.07,68770.0
22.080000000000002,68770.0
22.09,68770.0
22.1,68770.0
22.11,68770.0
22.12,68770.0
22.13,68770.0
22.14,68770.0
22.150000000000002,68770.0
22.16,68770.0
22.17,68770.0
22.18,68770.0
22.19,68770.0
22.2,68770.0
22.21,68770.0
22.22,68770.0
22.23,68640.0
22.240000000000002,68640.0
22.25,68640.0
22.26,68640.0
22.27,68640.0
22.28,68640.0
22.29,68640.0
22.3,68640.0
22.31,68640.0
22.32,68640.0
22.330000000000002,68640.0
22.34,68640.0
22.35,68640.0
22.36,68640.0
22.37,68640.0
22.38,68640.0
22.39,68640.0
22.400000000000002,68640.0
22.41,68640.0
22.42,68640.0
22.43,68640.0
22.44,68640.0
22.45,68640.0
22.46,68640.0
22.47,68640.0
22.48,68640.0
22.490000000000002,68640.0
22.5,68640.0
22.51,68640.0
22.52,68640.0
22.53,68640.0
22.54,68640.0
22.55,68640.0
22.56,68640.0
22.57,68640.0
22.580000000000002,68510.0
22.59,68510.0
22.6,68510.0
22.61,68510.0
22.62,68510.0
22.63,68510.0
22.64,68510.0
22.650000000000002,68510.0
22.66,68510.0
22.67,68510.0
22.68,68510.0
22.69,68510.0
22.7,68510.0
22.71,68510.0
22.72,68510.0
22.73,68510.0
22.740000000000002,68510.0
22.75,68510.0
22.76,68510.0
22.77,68510.0
22.78,68510.0
22.79,68510.0
22.8,68510.0
22.81,68510.0
22.82,68510.0
22.830000000000002,68510.0
22.84,68510.0
22.85,68510.0
22.86,68510.0
22.87,68510.0
22.88,68510.0
22.89,68510.0
22.900000000000002,68510.0
22.91,68510.0
22.92,68510.0
22.93,68510.0
22.94,68510.0
22.95,68510.0
22.96,68380.0
22.97,68380.0
22.98,68380.0
22.990000000000002,68380.0
23.0,68380.0
23.01,68380.0
23.02,68380.0
23.03,68380.0
23.04,68380.0
23.05,68380.0
23.06,68380.0
23.07,68380.0
23.080000000000002,68380.0
23.09,68380.0
23.1,68380.0
23.11,68380.0
23.12,68380.0
23.13,68380.0
23.14,68380.0
23.150000000000002,68380.0
23.16,68380.0
23.17,68380.0
23.18,68380.0
23.19,68380.0
23.2,68380.0
23.21,68380.0
23.22,68380.0
23.23,68380.0
23.240000000000002,68380.0
23.25,68380.0
23.26,68380.0
23.27,68380.0
23.28,68380.0
23.29,68380.0
23.3,68380.0
23.31,68380.0
23.32,68380.0
23.330000000000002,68380.0
23.34,68380.0
23.35,68380.0
23.36,68380.0
23.37,68250.0
23.38,68250.0
23.39,68250.0
23.400000000000002,68250.0
23.41,68250.0
23.42,68250.0
23.43,68250.0
23.44,68250.0
23.45,68250.0
23.46,68250.0
23.47,68250.0
23.48,68250.0
23.490000000000002,68250.0
23.5,68250.0
23.51,68250.0
23.52,68250.0
23.53,68250.0
23.54,68250.0
23.55,68250.0
23.56,68250.0
23.57,68250.0
23.580000000000002,68250.0
23.59,68250.0
23.6,68250.0
23.61,68250.0
23.62,68250.0
23.63,68250.0
23.64,68250.0
23.650000000000002,68250.0
23.66,68250.0
23.67,68250.0
23.68,68250.0
23.69,68250.0
23.7,68250.0
23.71,68250.0
23.72,68250.0
23.73,68250.0
23.740000000000002,68250.0
23.75,68250.0
23.76,68250.0
23.77,68250.0
23.78,68250.0
23.79,68250.0
23.8,68250.0
23.81,68250.0
23.82,68250.0
23.830000000000002,68250.0
23.84,68120.0
23.85,68120.0
23.86,68120.0
23.87,68120.0
23.88,68120.0
23.89,68120.0
23.900000000000002,68120.0
23.91,68120.0
23.92,68120.0
23.93,68120.0
23.94,68120.0
23.95,68120.0
23.96,68120.0
23.97,68120.0
23.98,68120.0
23.990000000000002,68120.0
24.0,68120.0
24.01,68120.0
24.02,68120.0
24.03,68120.0
24.04,68120.0
24.05,68120.0
24.060000000000002,68120.0
24.07,68120.0
24.080000000000002,68120.0
24.09,68120.0
24.1,68120.0
24.11,68120.0
24.12,68120.0
24.13,68120.0
24.14,68120.0
24.150000000000002,68120.0
24.16,68120.0
24.17,68120.0
24.18,68120.0
24.19,68120.0
24.2,68120.0
24.21,68120.0
24.22,68120.0
24.23,68120.0
24.240000000000002,68120.0
24.25,68120.0
24.26,68120.0
24.27,68120.0
24.28,68120.0
24.29,68120.0
24.3,68120.0
24.310000000000002,68120.0
24.32,68120.0
24.330000000000002,68120.0
24.34,68120.0
24.35,68120.0
24.36,68120.0
24.37,68120.0
24.38,68120.0
24.39,68120.0
24.400000000000002,67990.0
24.41,67990.0
24.42,67990.0
24.43,67990.0
24.44,67990.0
24.45,67990.0
24.46,67990.0
24.47,67990.0
24.48,67990.0
24.490000000000002,67990.0
24.5,67990.0
24.51,67990.0
24.52,67990.0
24.53,67990.0
24.54,67990.0
24.55,67990.0
24.560000000000002,67990.0
24.57,67990.0
24.580000000000002,67990.0
24.59,67990.0
24.6,67990.0
24.61,67990.0
24.62,67990.0
24.63,67990.0
24.64,67990.0
24.650000000000002,67990.0
24.66,67990.0
24.67,67990.0
24.68,67990.0
24.69,67990.0
24.7,67990.0
24.71,67990.0
24.72,67990.0
24.73,67990.0
24.740000000000002,67990.0
24.75,67990.0
24.76,67990.0
24.77,67990.0
24.78,67990.0
24.79,67990.0
24.8,67990.0
24.810000000000002,67990.0
24.82,67990.0
24.830000000000002,67990.0
24.84,67990.0
24.85,67990.0
24.86,67990.0
24.87,67990.0
24.88,67990.0
24.89,67990.0
24.900000000000002,67990.0
24.91,67990.0
24.92,67990.0
24.93,67990.0
24.94,67990.0
24.95,67990.0
24.96,67990.0
24.97,67990.0
24.98,67990.0
24.990000000000002,67990.0
25.0,67990.0
25.01,67990.0
25.02,67990.0
25.03,67990.0
25.04,67990.0
25.05,67990.0
25.060000000000002,67990.0
25.07,67990.0
25.080000000000002,67990.0
25.09,67990.0
25.1,67990.0
25.11,67990.0
25.12,67860.0
25.13,67860.0
25.14,67860.0
25.150000000000002,67860.0
25.16,67860.0
25.17,67860.0
25.18,67860.0
25.19,67860.0
25.2,67860.0
25.21,67860.0
25.22,67860.0
25.23,67860.0
25.240000000000002,67860.0
25.25,67860.0
25.26,67860.0
25.27,67860.0
25.28,67860.0
25.29,67860.0
25.3,67860.0
25.310000000000002,67860.0
25.32,67860.0
25.330000000000002,67860.0
25.34,67860.0
25.35,67860.0
25.36,67860.0
25.37,67860.0
25.38,67860.0
25.39,67860.0
25.400000000000002,67860.0
25.41,67860.0
25.42,67860.0
25.43,67860.0
25.44,67860.0
25.45,67860.0
25.46,67860.0
25.47,67860.0
25.48,67860.0
25.490000000000002,67860.0
25.5,67860.0
25.51,67860.0
25.52,67860.0
25.53,67860.0
25.54,67860.0
25.55,67860.0
25.560000000000002,67860.0
25.57,67860.0
25.580000000000002,67860.0
25.59,67860.0
25.6,67860.0
25.61,67860.0
25.62,67860.0
25.63,67860.0
25.64,67860.0
25.650000000000002,67860.0
25.66,67860.0
25.67,67860.0
25.68,67860.0
25.69,67860.0
25.7,67860.0
25.71,67860.0
25.72,67860.0
25.73,67860.0
25.740000000000002,67860.0
25.75,67860.0
25.76,67860.0
25.77,67860.0
25.78,67860.0
25.79,67860.0
25.8,67860.0
25.810000000000002,67860.0
25.82,67860.0
25.830000000000002,67860.0
25.84,67860.0
25.85,67860.0
25.86,67860.0
25.87,67860.0
25.88,67860.0
25.89,67860.0
25.900000000000002,67860.0
25.91,67860.0
25.92,67860.0
25.93,67860.0
25.94,67860.0
25.95,67860.0
25.96,67860.0
25.97,67860.0
25.98,67860.0
25.990000000000002,67860.0
26.0,67860.0
26.01,67860.0
26.02,67860.0
26.03,67860.0
26.04,67860.0
26.05,67860.0
26.060000000000002,67860.0
26.07,67860.0
26.080000000000002,67860.0
26.09,67860.0
26.1,67860.0
26.11,67860.0
26.12,67860.0
26.13,67860.0
26.14,67860.0
26.150000000000002,67860.0
26.16,67860.0
26.17,67860.0
26.18,67860.0
26.19,67860.0
26.2,67860.0
26.21,67860.0
26.22,67860.0
26.23,67860.0
26.240000000000002,67860.0
26.25,67860.0
26.26,67860.0
26.27,67860.0
26.28,67860.0
26.29,67860.0
26.3,67860.0
26.310000000000002,67860.0
26.32,67860.0
26.330000000000002,67860.0
26.34,67860.0
26.35,67860.0
26.36,67860.0
26.37,67860.0
26.38,67860.0
26.39,67860.0
26.400000000000002,67860.0
26.41,67860.0
26.42,67860.0
26.43,67860.0
26.44,67860.0
26.45,67730.0
26.46,67730.0
26.47,67730.0
26.48,67730.0
26.490000000000002,67730.0
26.5,67730.0
26.51,67730.0
26.52,67730.0
26.53,67730.0
26.54,67730.0
26.55,67730.0
26.560000000000002,67730.0
26.57,67730.0
26.580000000000002,67730.0
26.59,67730.0
26.6,67730.0
26.61,67730.0
26.62,67730.0
26.63,67730.0
26.64,67730.0
26.650000000000002,67730.0
26.66,67730.0
26.67,67730.0
26.68,67730.0
26.69,67730.0
26.7,67730.0
26.71,67730.0
26.72,67730.0
26.73,67730.0
26.740000000000002,67730.0
26.75,67730.0
26.76,67730.0
26.77,67730.0
26.78,67730.0
26.79,67730.0
26.8,67730.0
26.810000000000002,67730.0
26.82,67730.0
26.830000000000002,67730.0
26.84,67730.0
26.85,67730.0
26.86,67730.0
26.87,67730.0
26.88,67730.0
26.89,67730.0
26.900000000000002,67730.0
26.91,67730.0
26.92,67730.0
26.93,67730.0
26.94,67730.0
26.95,67730.0
26.96,67730.0
26.97,67730.0
26.98,67730.0
26.990000000000002,67730.0
27.0,67730.0
27.0,67730.0
27.01,67730.0
27.02,67730.0
27.03,67730.0
27.04,67730.0
27.05,67730.0
27.060000000000002,67730.0
27.07,67730.0
27.080000000000002,67730.0
27.09,67730.0
27.1,67730.0
27.11,67730.0
27.12,67730.0
27.13,67730.0
27.14,67730.0
27.150000000000002,67730.0
27.16,67730.0
27.17,67730.0
27.18,67730.0
27.19,67730.0
27.2,67730.0
27.21,67730.0
27.22,67730.0
27.23,67730.0
27.240000000000002,67730.0
27.25,67730.0
27.26,67730.0
27.27,67730.0
27.28,67730.0
27.29,67730.0
27.3,67730.0
27.310000000000002,67730.0
27.32,67730.0
27.330000000000002,67730.0
27.34,67730.0
27.35,67730.0
27.36,67730.0
27.37,67730.0
27.38,67730.0
27.39,67730.0
27.400000000000002,67730.0
27.41,67730.0
27.42,67730.0
27.43,67730.0
27.44,67730.0
27.45,67730.0
27.46,67730.0
27.47,67730.0
27.48,67730.0
27.490000000000002,67730.0
27.5,67730.0
27.51,67730.0
27.52,67730.0
27.53,67730.0
27.54,67860.0
27.55,67860.0
27.560000000000002,67860.0
27.57,67860.0
27.580000000000002,67860.0
27.59,67860.0
27.6,67860.0
27.61,67860.0
27.62,67860.0
27.63,67860.0
27.64,67860.0
27.650000000000002,67860.0
27.66,67860.0
27.67,67860.0
27.68,67860.0
27.69,67860.0
27.7,67860.0
27.71,67860.0
27.72,67860.0
27.73,67860.0
27.740000000000002,67860.0
27.75,67860.0
27.76,67860.0
27.77,67860.0
27.78,67860.0
27.79,67860.0
27.8,67860.0
27.810000000000002,67860.0
27.82,67860.0
27.830000000000002,67860.0
27.84,67860.0
27.85,67860.0
27.86,67860.0
27.87,67860.0
27.88,67860.0
27.89,67860.0
27.900000000000002,67860.0
27.91,67860.0
27.92,67860.0
27.93,67860.0
27.94,67860.0
27.95,67860.0
27.96,67860.0
27.97,67860.0
27.98,67860.0
27.990000000000002,67860.0
28.0,67860.0
28.01,67860.0
28.02,67860.0
28.03,67860.0
28.04,67860.0
28.05,67860.0
28.060000000000002,67860.0
28.07,67860.0
28.080000000000002,67860.0
28.09,67860.0
28.1,67860.0
28.11,67860.0
28.12,67860.0
28.13,67860.0
28.14,67860.0
28.150000000000002,67860.0
28.16,67860.0
28.17,67860.0
28.18,67860.0
28.19,67860.0
28.2,67860.0
28.21,67860.0
28.22,67860.0
28.23,67860.0
28.240000000000002,67860.0
28.25,67860.0
28.26,67860.0
28.27,67860.0
28.28,67860.0
28.29,67860.0
28.3,67860.0
28.310000000000002,67860.0
28.32,67860.0
28.330000000000002,67860.0
28.34,67860.0
28.35,67860.0
28.36,67860.0
28.37,67860.0
28.38,67860.0
28.39,67860.0
28.400000000000002,67860.0
28.41,67860.0
28.42,67860.0
28.43,67860.0
28.44,67860.0
28.45,67860.0
28.46,67860.0
28.47,67860.0
28.48,67860.0
28.490000000000002,67860.0
28.5,67860.0
28.51,67860.0
28.52,67860.0
28.53,67860.0
28.54,67860.0
28.55,67860.0
28.560000000000002,67860.0
28.57,67860.0
28.580000000000002,67860.0
28.59,67860.0
28.6,67860.0
28.61,67860.0
28.62,67860.0
28.63,67860.0
28.64,67860.0
28.650000000000002,67860.0
28.66,67860.0
28.67,67860.0
28.68,67860.0
28.69,67860.0
28.7,67860.0
28.71,67860.0
28.72,67860.0
28.73,67860.0
28.740000000000002,67860.0
28.75,67860.0
28.76,67860.0
28.77,67860.0
28.78,67860.0
28.79,67860.0
28.8,67860.0
28.810000000000002,67860.0
28.82,67860.0
28.830000000000002,67860.0
28.84,67860.0
28.85,67860.0
28.86,67860.0
28.87,67860.0
28.88,67990.0
28.89,67990.0
28.900000000000002,67990.0
28.91,67990.0
28.92,67990.0
28.93,67990.0
28.94,67990.0
28.95,67990.0
28.96,67990.0
28.97,67990.0
28.98,67990.0
28.990000000000002,67990.0
29.0,67990.0
29.01,67990.0
29.02,67990.0
29.03,67990.0
29.04,67990.0
29.05,67990.0
29.060000000000002,67990.0
29.07,67990.0
29.080000000000002,67990.0
29.09,67990.0
29.1,67990.0
29.11,67990.0
29.12,67990.0
29.13,67990.0
29.14,67990.0
29.150000000000002,67990.0
29.16,67990.0
29.17,67990.0
29.18,67990.0
29.19,67990.0
29.2,67990.0
