t,bax,bay,baz
2.79,-1.914899735781543,8.13304240228757,-0.7147643812109763
2.8000000000000003,-1.9200099651022409,8.136701307565094,-0.6883014568679471
2.81,-1.905002357798642,8.101392656243952,-0.7240459894938169
2.82,-1.8842648546452054,8.132370484751508,-0.7310375136933018
2.83,-1.9296391444386747,8.129037808699792,-0.7236365778110496
2.84,-1.8927533065185247,8.120054692170834,-0.7066707253191566
2.85,-1.9220533047686421,8.129309984553968,-0.708839067184627
2.86,-1.9122656525540138,8.118458355179332,-0.6965892800547095
2.87,-1.882591403961304,8.130541073975786,-0.6986286870614435
2.88,-1.8857448066315676,8.112855804534789,-0.700602529047984
2.89,-1.87869703276408,8.127592784709474,-0.7073930344405497
2.9,-1.8902364643217697,8.102927772048629,-0.7332467781942142
2.91,-1.8821292567992884,8.105859827397786,-0.7111425699524077
2.92,-1.8735922870183077,8.117223010213067,-0.7033131480203068
2.93,-1.8646985905222746,8.089124077211888,-0.709820135311233
2.94,-1.8603067178346278,8.098146508787867,-0.6924449211664125
2.95,-1.8461305246099289,8.101201499997972,-0.7134663716033529
2.96,-1.8509735877949034,8.079171863242648,-0.7248339168271372
2.97,-1.827045543120763,8.065579807402084,-0.7026421017915823
2.98,-1.812717124644448,8.065223431729493,-0.7331641458376126
2.99,-1.7889232043102663,8.049425050636014,-0.7061627937401767
3.0,-1.794033784594951,8.037344809392868,-0.7223306706065671
3.0100000000000002,-1.7994055668114304,8.029024566291959,-0.7050774625850238
3.02,-1.8003292874468544,8.029317972932546,-0.7117053533755566
3.0300000000000002,-1.7873081165515268,7.999981874905639,-0.6895621767902185
3.04,-1.7556082052015092,7.988884837704791,-0.7056820584455608
3.0500000000000003,-1.7435725410213976,7.9624819759798,-0.7217576161300769
3.06,-1.7321435570293728,7.964021567695683,-0.7042962106973434
3.0700000000000003,-1.7214034382773256,7.960120128747216,-0.696479687522924
3.08,-1.7161929700389171,7.9412713883885,-0.7127408913423068
3.09,-1.716572403176285,7.931516551158087,-0.6859310131480427
3.1,-1.7082295010899349,7.887854843260182,-0.6878776961337678
3.11,-1.7007832409462564,7.882184388776925,-0.6802806210991506
3.12,-1.6703363339824482,7.861933677391384,-0.6487968484943352
3.13,-1.6791575675470156,7.851132804783695,-0.679609775422577
3.14,-1.6363166012503623,7.835514665403,-0.6769827103826955
3.15,-1.628004426863698,7.805597419149161,-0.698382143109022
3.16,-1.635086454502562,7.79498477090221,-0.6624293251313631
3.17,-1.6623559717886027,7.779815693800261,-0.6985149225088136
3.18,-1.6284305090641664,7.779331914437533,-0.6438606567923628
3.19,-1.6003267161386825,7.760124542103815,-0.6659352939702003
3.2,-1.6259042686331364,7.7031296952333035,-0.6594293486664213
3.21,-1.5950356191045971,7.723324255668959,-0.6578605244257218
3.22,-1.6034382332092525,7.696317058092137,-0.6564616646588561
3.23,-1.6175668419751847,7.665267952820043,-0.6648058953001481
3.24,-1.6325996662678377,7.668570435663238,-0.6491589822861954
3.25,-1.610190907195802,7.624893319477234,-0.6574803726263099
3.2600000000000002,-1.617308503651766,7.610868621074374,-0.63248453150171
3.27,-1.6203776679593238,7.5690817508456565,-0.6509054532424088
3.2800000000000002,-1.6001930890052147,7.542669973260762,-0.6504478198033894
3.29,-1.618917748542898,7.5604017780561605,-0.6454064006319413
3.3000000000000003,-1.633393930201466,7.550495275107029,-0.6357837560757602
3.31,-1.6196102102233199,7.508183333476417,-0.631152492939016
3.3200000000000003,-1.6445095941834325,7.486136866315708,-0.6410978663637792
3.33,-1.6074751820964717,7.4891485154980675,-0.6608215606994605
3.34,-1.652039184850814,7.459765815622062,-0.6376650379847177
3.35,-1.6727949250539007,7.460210567434025,-0.6482217809314861
3.36,-1.645716947503702,7.456935161854476,-0.6255836090761164
3.37,-1.6616626669695402,7.430695844075087,-0.6372205871105905
3.38,-1.667898817075734,7.415043665946704,-0.6490859518271321
3.39,-1.6786964973538088,7.385998547358661,-0.6467683165545992
3.4,-1.6987624230133096,7.3865960321028705,-0.6494192845369042
3.41,-1.6897124043141567,7.344967152351799,-0.6665934630720045
3.42,-1.6849774205947505,7.352004465173715,-0.6504113345998377
3.43,-1.732350410281877,7.340612095106527,-0.6487203247357769
3.44,-1.7216548010102786,7.315503685787791,-0.6375744358150399
3.45,-1.7342047804068403,7.31967799483291,-0.6696434163673146
3.46,-1.7507859184626984,7.314746207036828,-0.6683035497400454
3.47,-1.7378297826871236,7.305384072296346,-0.6528966977566242
3.48,-1.7431598025980422,7.3154584343783355,-0.6710713117418408
3.49,-1.742793853983849,7.301781788827558,-0.6462334845076185
3.5,-1.7606315106580535,7.3073434469520135,-0.6645260864110796
3.5100000000000002,-1.7870684082831831,7.2841723230301865,-0.6589162373390565
3.52,-1.8029326939211714,7.270468095162621,-0.6724750878436438
3.5300000000000002,-1.812996434898835,7.2709171952855955,-0.6621025041052491
3.54,-1.783741888661324,7.251909606319341,-0.6612951601661337
3.5500000000000003,-1.7869800603284378,7.2420715399062585,-0.6652553079127586
3.56,-1.8179323901768245,7.241306201910711,-0.6739866552795277
3.5700000000000003,-1.7952305970478748,7.244725416637004,-0.6780577217480186
3.58,-1.7859254073464816,7.242688652555549,-0.6724927194426229
3.59,-1.828349304688202,7.225542532706266,-0.6764262541279251
3.6,-1.817219717943198,7.202790868605419,-0.6659260803873366
3.61,-1.8243954908107973,7.188729367413052,-0.6696875714258184
3.62,-1.811630632381081,7.221597160905671,-0.6446260314406302
3.63,-1.7981376558364541,7.200807558026786,-0.6673308236190962
3.64,-1.8079201507792284,7.198125281351855,-0.6707793992310158
3.65,-1.8171146087614924,7.175218590581881,-0.6741044614131084
3.66,-1.7970757441795966,7.165557233570409,-0.6630220332624077
3.67,-1.7766033687150062,7.188268057676558,-0.6854912995269302
3.68,-1.7797237041770164,7.161978186302763,-0.6647521810165458
3.69,-1.777800997183805,7.134561644610712,-0.6774022070739036
3.7,-1.7852871135806465,7.15868970069366,-0.6420563578919811
3.71,-1.7639749378242873,7.11948667884764,-0.6784070590784239
3.72,-1.7714045026898044,7.131877380661893,-0.6811356559502428
3.73,-1.7310711189857995,7.124091293829181,-0.683759312315793
3.74,-1.7388099661013232,7.100962312296876,-0.6575616109397444
3.75,-1.7181110604233942,7.072118653626768,-0.6695726734407188
3.7600000000000002,-1.7217191477291536,7.080707186179002,-0.6815036086723154
3.77,-1.7114203186195436,7.064564828456293,-0.6790031045362497
3.7800000000000002,-1.6872924972881538,7.076427813926515,-0.6525112830559365
3.79,-1.7068562223919441,7.025421389082712,-0.6451187929880362
3.8000000000000003,-1.6983695862556751,7.02651346344582,-0.661730899210788
3.81,-1.7049779121844608,6.979270580225148,-0.6448630443124088
3.8200000000000003,-1.6549285063063042,6.96996450878757,-0.6375804468737698
3.83,-1.6296518898322871,6.965182047470587,-0.6399040122380129
3.84,-1.6626993554131015,6.9458772181669755,-0.6326820136651747
3.85,-1.6392071724662793,6.9456592748896,-0.6590377690137217
3.86,-1.631008311893671,6.902399974313595,-0.6279940258951484
3.87,-1.6141804282382013,6.878429012909672,-0.6497147247330872
3.88,-1.6222408370392594,6.873850771557417,-0.6380029686068127
3.89,-1.626416267878796,6.869158733708391,-0.6392382120702749
3.9,-1.62328554846094,6.8491183770654365,-0.6284071668705948
3.91,-1.6354366261656157,6.843959864389842,-0.6416411811958156
3.92,-1.6149699453752957,6.84419146623897,-0.6358608352516768
3.93,-1.6192970580609614,6.845103737415161,-0.6445907573324376
3.94,-1.605287446442298,6.827620912565656,-0.6103879407830419
3.95,-1.5824645427232107,6.844465020434694,-0.6242256435194236
3.96,-1.6321557844153214,6.809519266034362,-0.6334519940533809
3.97,-1.6202506562450658,6.832939990573888,-0.6141345227588886
3.98,-1.623274789155372,6.785510298272923,-0.6189280052535224
3.99,-1.6172153305055934,6.763003984963394,-0.5999677606605829
4.0,-1.635502366165484,6.798951642112999,-0.6242755901900807
4.01,-1.6206037734170793,6.797616989800947,-0.6200424524638848
4.0200000000000005,-1.6250919283465168,6.806872301383854,-0.620778067255479
4.03,-1.6488769790434925,6.778834124124748,-0.6169052065636791
4.04,-1.6296332942281593,6.785290450860717,-0.6227892647155855
4.05,-1.6582271343376882,6.778336427144151,-0.6432214785313448
4.0600000000000005,-1.6579715883354027,6.762722237532646,-0.6207306920229669
4.07,-1.6527135925519467,6.757548294873771,-0.6414799397177404
4.08,-1.6902388259385734,6.76275730425635,-0.6432253800219101
4.09,-1.6793409126846068,6.768494428616657,-0.6450883259539708
4.1,-1.68689288845857,6.788959726760043,-0.6374647662455217
4.11,-1.7178448379187332,6.7573620253791775,-0.6347411421829676
4.12,-1.7003239441070543,6.755007385115778,-0.6416927275274986
4.13,-1.706081637864576,6.7578738079519205,-0.6535390872053668
4.14,-1.7254921947354926,6.737150129582701,-0.6175915268868692
4.15,-1.734577218421622,6.72625954063401,-0.6343665010366593
4.16,-1.752450847006322,6.763409595962683,-0.6511896734601521
4.17,-1.7407865128855318,6.757544672029356,-0.6488994323690065
4.18,-1.7570127484494107,6.76601742924332,-0.6514141775227387
4.19,-1.7580337290930335,6.774370686976106,-0.6299998456767284
4.2,-1.7582096651678736,6.792085598027621,-0.6564513374980976
4.21,-1.7623350515396616,6.771197651395048,-0.6493789002974779
4.22,-1.7656391488069871,6.788211259739944,-0.6566521644056493
4.23,-1.7585731300610763,6.785598058276401,-0.6495209976158876
4.24,-1.7794659407319968,6.787220806224644,-0.6375462503024423
4.25,-1.775698166307313,6.778643626478064,-0.6685950749978744
4.26,-1.7856158895299115,6.783737852616112,-0.6612696497445896
4.2700000000000005,-1.7757648654811384,6.78329409765438,-0.6490764489725009
4.28,-1.7557798704263625,6.815561463588881,-0.6655192321291636
4.29,-1.7640283790029778,6.7751775022568905,-0.6627191061876232
4.3,-1.7670709625924221,6.824874949344947,-0.6406937644565645
