t,latitude,longitude,altitude
24.68,39.39643948853389,-8.290175717344129,3397.2818532708725
24.69,39.3964313266634,-8.290141229888969,3397.051630433116
24.7,39.39642745229819,-8.290244100745532,3398.426248701099
24.71,39.39643480349017,-8.290193624157487,3396.9748782659194
24.72,39.39647041611803,-8.2901513637356,3401.613771528168
24.73,39.396508035578464,-8.290183179219758,3399.4923821222615
24.740000000000002,39.39647704800541,-8.290177466773207,3399.0325412754714
24.75,39.39647079397087,-8.290150880481086,3398.334345229304
24.76,39.39647200331776,-8.29021123274849,3399.684111029217
24.77,39.3964435464265,-8.290177529939712,3398.384633179554
24.78,39.39645352534109,-8.290171798049052,3398.747558430002
24.79,39.39650244067008,-8.29017241129589,3398.2444930719485
24.8,39.39647866623689,-8.290187485310453,3404.295078332675
24.810000000000002,39.39646529798422,-8.290159139215628,3400.349797323948
24.82,39.396484940933625,-8.29012575268803,3402.2473016107233
24.830000000000002,39.39650525374526,-8.290183186929719,3404.8491091045066
24.84,39.396524355880764,-8.290141669986644,3398.9304950469295
24.85,39.39651343228661,-8.290232190110567,3401.1070264672635
24.86,39.39649470914018,-8.290182134978112,3402.6482584031496
24.87,39.39649422219244,-8.290195231932326,3403.966929503856
24.88,39.39648829424257,-8.290138227442705,3405.6130095078565
24.89,39.39649628938029,-8.290177725409922,3399.088333680431
24.900000000000002,39.39653299511259,-8.290178718271964,3403.9751244841186
24.91,39.39653929249181,-8.290138887373493,3402.7318118431144
24.92,39.39649746517032,-8.290182300993774,3401.447858546988
24.93,39.396483868566364,-8.290212285896487,3404.558607552849
24.94,39.39650742727861,-8.290161344480179,3401.502171469335
24.95,39.396547012277246,-8.290180796281216,3402.037754290375
24.96,39.39652999757425,-8.290191058844073,3407.3141166767477
24.97,39.396501226527356,-8.290190103775863,3404.909235931136
24.98,39.39652345232204,-8.290166734938074,3401.27566449441
24.990000000000002,39.396550652766784,-8.290193543646804,3407.2931155873243
25.0,39.396537230687564,-8.290179436071574,3408.6325955900547
25.01,39.39653565951686,-8.29015821691156,3407.3984851135733
25.02,39.39649767611629,-8.290152004650174,3404.8087756811847
25.03,39.39654447313683,-8.290217179340285,3404.407887489904
25.04,39.39656265325986,-8.29018840111104,3405.4147685323646
25.05,39.39652525749794,-8.290140890200217,3405.6828644167294
25.060000000000002,39.39656195922118,-8.290156097141068,3408.1270588984517
25.07,39.396549527101286,-8.290182270560994,3404.4324980513766
25.080000000000002,39.396580013165746,-8.290207626846682,3407.209429679976
25.09,39.396537326950785,-8.290182464255519,3408.1259096996114
25.1,39.39655242024215,-8.290184352051337,3407.531244271837
25.11,39.39658959056745,-8.29020695214744,3407.446977251326
25.12,39.396543705882024,-8.290172136316537,3404.357700904388
25.13,39.39656209474649,-8.290195745528763,3405.9608017813985
25.14,39.39656610274482,-8.290217057534136,3407.2812347697086
25.150000000000002,39.39658410724816,-8.290193717598118,3409.231463624588
25.16,39.39655804617911,-8.290160061094767,3405.6847963010855
25.17,39.396582767486635,-8.290184738695778,3410.3434418435863
25.18,39.39656622499476,-8.29018649779688,3409.6804001936425
25.19,39.3965943071693,-8.29019015384785,3405.4077609862907
25.2,39.396606998559115,-8.290140173579907,3405.4610595406416
25.21,39.396608581710765,-8.290168048255067,3410.5404983247145
25.22,39.396613006210615,-8.290153666435435,3410.616208153617
25.23,39.39660077985523,-8.290195606283934,3411.745595730373
25.240000000000002,39.396607718028484,-8.290193020620123,3409.9923145773096
25.25,39.39654469546964,-8.290197145905042,3411.959731974346
25.26,39.39660949276886,-8.29020041944771,3410.0562600329276
25.27,39.39661013785227,-8.290158727386206,3411.8241707314382
25.28,39.3966032717641,-8.290164557571545,3410.3773829675447
25.29,39.39662478394123,-8.290193553046683,3409.724670760969
25.3,39.39662822674137,-8.29022440052686,3410.3276753437704
25.310000000000002,39.396620228029285,-8.29015901477128,3413.5058350838513
25.32,39.39664354311877,-8.290185860286973,3410.0108217144357
25.330000000000002,39.396630112050964,-8.29017672130337,3413.906132121775
25.34,39.39657424053776,-8.290171370182252,3409.954536271941
25.35,39.39663793743874,-8.290174043735222,3410.4181902522514
25.36,39.396634015178726,-8.290186725489926,3409.4940122465946
25.37,39.396592251368155,-8.290172020527939,3411.409434612651
25.38,39.396619908277344,-8.290180384260815,3410.895984302714
25.39,39.3966088548836,-8.290174974357049,3412.4336337668174
25.400000000000002,39.39664989079548,-8.290156730018897,3414.2328306366207
25.41,39.396643203258826,-8.29015528706725,3410.691560065857
25.42,39.396621962013356,-8.290180839263986,3412.720406900124
25.43,39.396621838270484,-8.290139928963871,3416.014582095263
25.44,39.39665806629624,-8.290182986780458,3414.2593556612983
25.45,39.39667948261665,-8.29021986103281,3412.673888237168
25.46,39.39665552920367,-8.290181505469718,3412.1930054815834
25.47,39.39663319162032,-8.290202812720509,3411.7126934100825
25.48,39.39661818319696,-8.290225572214904,3412.272256780106
25.490000000000002,39.39662877619217,-8.290152337690028,3415.8008111297336
25.5,39.39665088203796,-8.29016710799782,3412.4924740624883
25.51,39.396635514783036,-8.290175450802797,3414.207607908558
25.52,39.39666594227672,-8.290206101346369,3415.478857096833
25.53,39.396652892665635,-8.290196130956808,3416.552036493279
25.54,39.396654914115594,-8.290247811471945,3414.505851997179
25.55,39.39666826611905,-8.290192121195401,3416.670943858508
25.560000000000002,39.39665367755708,-8.29017875160431,3415.4559875478985
25.57,39.39669200499274,-8.290201243847722,3412.5362332228174
25.580000000000002,39.3966597407997,-8.29019021428877,3415.6552582580734
25.59,39.396692445024684,-8.29018115240295,3414.998009075176
25.6,39.39667357239839,-8.290140475517099,3411.8419570965243
25.61,39.396712285890814,-8.290213367341755,3414.7453322898314
25.62,39.3966718856215,-8.290221262083497,3416.933881598784
25.63,39.396673130982855,-8.290172950375599,3415.5271002788363
25.64,39.396697289610806,-8.290157660454126,3416.5172482874186
25.650000000000002,39.39670708540422,-8.290186980208043,3417.889363714634
25.66,39.39671555494455,-8.290213677186395,3413.34249944173
25.67,39.396706353120955,-8.290209369311228,3416.444159367291
25.68,39.39674064354018,-8.290184685908127,3416.2186047418695
25.69,39.396705542683,-8.290191460799836,3415.9052467925653
25.7,39.39675987535248,-8.290188478428583,3416.864516091767
25.71,39.39669156395442,-8.290162090712654,3414.990885970769
25.72,39.39672818491528,-8.29018630767673,3414.550722785064
25.73,39.39672764035963,-8.290174977752965,3416.60813613875
25.740000000000002,39.3966854450954,-8.290179136228366,3418.9757145067915
25.75,39.39670968927575,-8.29020430962609,3415.0685607634855
25.76,39.396707176239396,-8.290195826240627,3417.587117652712
25.77,39.39674545666965,-8.290161366821934,3422.257812677311
25.78,39.39672195276008,-8.29018515556454,3416.6145538342953
25.79,39.396746460851986,-8.290240678060997,3417.639539398116
25.8,39.39674121220964,-8.29020149577607,3416.8313020259516
25.810000000000002,39.39673996349607,-8.290152155470128,3417.0644315896902
25.82,39.396733151381625,-8.290159511761242,3420.7166562667744
25.830000000000002,39.39675810498471,-8.29018988395996,3419.5229834249544
25.84,39.39670344998058,-8.290152125895988,3419.567471387926
25.85,39.39673255079139,-8.290244162403326,3416.9118758318045
25.86,39.3967444766077,-8.290213553606733,3418.3563048453984
25.87,39.39674119314594,-8.290169032715204,3420.791568928526
25.88,39.39673150738914,-8.290174662486812,3417.1484063972393
25.89,39.39674841264221,-8.290195634991363,3415.8682700801655
25.900000000000002,39.39678237393164,-8.290191575107125,3418.7652119174186
25.91,39.39674933032931,-8.29018230825817,3417.506794737612
25.92,39.39676612620364,-8.290208941713338,3416.071568540381
25.93,39.39673903330266,-8.290208230115818,3419.8561633896143
25.94,39.396722290011624,-8.290170210028354,3417.188293672038
25.95,39.39676425373003,-8.29023250352745,3419.376487505162
25.96,39.39675229775632,-8.290165352208614,3417.710262656372
25.97,39.39678319355065,-8.290198535444977,3422.9928039220013
25.98,39.39678353381335,-8.290166337082772,3420.698656621286
25.990000000000002,39.396789647976355,-8.29020886723044,3414.8213733163198
26.0,39.39676812001801,-8.290212687626685,3422.7268276756054
26.01,39.396799598339726,-8.290151138647426,3418.3180026260866
26.02,39.39680040711899,-8.29016265861122,3419.6697970618593
26.03,39.396809940350835,-8.290213156374024,3420.9199976067916
26.04,39.39676826839824,-8.290169844300529,3416.3609725552174
26.05,39.39681414146895,-8.290208272703927,3419.1826188464993
26.060000000000002,39.396786769501055,-8.290167919850875,3420.813731372375
26.07,39.39679463024171,-8.29022310428736,3419.436211077282
26.080000000000002,39.39678774871528,-8.290187071820508,3421.1353456410357
26.09,39.39681934628907,-8.290189531825494,3423.6432586165874
26.1,39.39681341078778,-8.290215912501061,3421.709744777113
26.11,39.396835573553254,-8.290199833638601,3420.234008510157
26.12,39.39679338035648,-8.290219689042237,3417.215826947994
26.13,39.39680858144506,-8.290210358129878,3422.803301533914
26.14,39.39683647905519,-8.290190784362816,3419.4848007870405
26.150000000000002,39.396839260342965,-8.29017704978159,3421.3915058672533
26.16,39.39686451991544,-8.290224430071023,3419.376723298989
26.17,39.39683629083029,-8.290204776037871,3423.8702433435965
26.18,39.39681258355425,-8.29023864681077,3418.761106004246
26.19,39.396828643676514,-8.29019316746535,3422.167093516566
26.2,39.39683113428756,-8.290177971419244,3422.1655565519827
26.21,39.39683908066353,-8.290216858331037,3421.7167592133
26.22,39.3968375042292,-8.290202332212678,3419.28440201455
26.23,39.39681911924799,-8.290212818164207,3417.92789586857
26.240000000000002,39.396823455962604,-8.290201665151969,3424.316078557014
26.25,39.396843483897946,-8.290216143204997,3421.71777790939
26.26,39.396864357633845,-8.290216505433365,3422.4512748798193
26.27,39.39686696570151,-8.290189466309151,3420.7703612316227
26.28,39.39686258953061,-8.290203585739327,3424.8007653294026
26.29,39.39682795258403,-8.290220444543978,3420.1670456271017
26.3,39.39686043360073,-8.290160046523239,3423.110443643174
26.310000000000002,39.396859730565446,-8.29018833497128,3421.617415619935
26.32,39.396867669974554,-8.290225300389112,3417.158192025729
26.330000000000002,39.396850833720805,-8.290183241881403,3420.3959368169567
26.34,39.39685396188956,-8.290173775241907,3421.3356520459415
26.35,39.39685973785199,-8.290214721624903,3420.277305140083
26.36,39.396889822493236,-8.290187154244881,3421.5400646803027
26.37,39.39688308644767,-8.290170993146264,3422.592233819109
26.38,39.39690043174184,-8.290247646201985,3426.0317538836057
26.39,39.39687829161725,-8.290211846594225,3424.1091664759692
26.400000000000002,39.39689411042713,-8.290231905916805,3424.654679862675
26.41,39.39690126572602,-8.290250931249899,3424.5060581167027
26.42,39.396870266872746,-8.290197527102285,3419.3156787415137
26.43,39.39690027718751,-8.290227376288719,3422.952929375673
26.44,39.39687498886386,-8.290209217216018,3424.929803776605
26.45,39.39687572570788,-8.290197706028295,3424.2188540594875
26.46,39.39687854398343,-8.290203503426536,3424.4476862275437
26.47,39.39688488721144,-8.29022307152763,3426.715888401297
26.48,39.396900603690106,-8.290213901838687,3423.852500153939
26.490000000000002,39.3969029405677,-8.29019494898667,3422.6474864993265
26.5,39.39693800436709,-8.290208979493238,3425.1094571752105
26.51,39.39690443929109,-8.290206629365713,3423.3574643642987
26.52,39.39691106376614,-8.290212103164587,3423.2488748522437
26.53,39.39689116658671,-8.290207939437328,3424.312368259272
26.54,39.39692491149499,-8.290224202907678,3422.081358893674
26.55,39.39689751193945,-8.290199459882825,3423.281663374661
26.560000000000002,39.39693113752303,-8.290183837898658,3424.194335628223
26.57,39.39693614170869,-8.290202905799626,3425.722391808361
26.580000000000002,39.39692239453085,-8.290196393808817,3422.8578575812135
26.59,39.39693353694653,-8.290208824664111,3421.3452499080304
26.6,39.39690723514641,-8.290206077459851,3423.0305636268636
26.61,39.39693609333626,-8.290200976418394,3423.025977354402
26.62,39.39696254018901,-8.29018820021151,3422.751660058229
26.63,39.396946710102036,-8.290185462311022,3425.6330766679707
26.64,39.396938901569115,-8.290210045028983,3426.231285785833
26.650000000000002,39.396920189782605,-8.290207473415837,3423.130506125829
26.66,39.39695415021859,-8.290189321577836,3423.251496763679
26.67,39.3969478496116,-8.29018717568233,3427.066449323095
26.68,39.39695229035658,-8.290194288049491,3424.87056030449
26.69,39.39695380276696,-8.29020142331288,3424.199278031559
26.7,39.3969491818632,-8.290279638897607,3424.901458319126
26.71,39.39694567110085,-8.290193573865604,3422.5239953630958
26.72,39.396986557804645,-8.290167664371369,3424.904452684386
26.73,39.39696484960266,-8.29018870195588,3421.774063552586
26.740000000000002,39.396940403981105,-8.290201579273802,3423.138832849921
26.75,39.39698060413373,-8.290244605297021,3423.6706275038164
26.76,39.39697211566582,-8.290194503859757,3423.5036652389667
26.77,39.396966896367935,-8.290261310072713,3427.596145513696
26.78,39.39698468997455,-8.290225654172518,3426.2361690557755
26.79,39.39699359929953,-8.290198618100092,3425.1486621231584
26.8,39.39699748164004,-8.290176506928946,3421.48844705662
26.810000000000002,39.39701053601711,-8.29020794505086,3423.668860572133
26.82,39.397021547527984,-8.290230335150964,3427.6345322109005
26.830000000000002,39.39700374246648,-8.290195940484898,3422.495350219289
26.84,39.39697087169169,-8.29020187001512,3425.4220094454517
26.85,39.39699830041402,-8.290219490929797,3422.702818424221
26.86,39.397035657496254,-8.290169579132666,3425.2865390135494
26.87,39.39700479590459,-8.290220235937877,3428.5339339198076
26.88,39.39699991942542,-8.290244441511858,3422.525348814564
26.89,39.397007619145384,-8.290176800411032,3423.375457959069
26.900000000000002,39.397034629129145,-8.29019042823285,3427.6794436644577
26.91,39.39702354498095,-8.290202677361853,3427.100210798222
26.92,39.39701058521791,-8.290215792866306,3423.584837942616
26.93,39.39699283760563,-8.290230357065527,3423.540469833442
26.94,39.39701612272419,-8.290230155906599,3425.9273417469226
26.95,39.39700681546224,-8.290194059377209,3425.3954349422092
26.96,39.39704494494629,-8.290227555930656,3422.303174166245
26.97,39.3970179161082,-8.290213066801776,3425.2586049325087
26.98,39.39703214596125,-8.290236576799039,3424.142147517
26.990000000000002,39.39704163502144,-8.29019294499728,3427.8521841253664
27.0,39.39702681240589,-8.290212252467855,3425.6356451626007
27.0,39.39706835814116,-8.29024221610356,3426.407665623671
27.01,39.3970396875268,-8.29022568220959,3425.2283997532745
27.02,39.39704151275467,-8.29020185336189,3422.2087079785842
27.03,39.39703313577614,-8.290220030527788,3424.064220344205
27.04,39.397047214878896,-8.29019582852823,3423.6570257372036
27.05,39.39708409771716,-8.2902213910987,3419.8211776148487
27.060000000000002,39.397069140035256,-8.290203065899274,3424.3026629511146
27.07,39.39704334256392,-8.29020299555133,3427.8540414131094
27.080000000000002,39.39704069198101,-8.290223361583044,3423.6384214586433
27.09,39.397076326185925,-8.290210559974412,3424.09101746329
27.1,39.39707576156643,-8.29022904753166,3425.4866423761296
27.11,39.397068290475495,-8.290219811980132,3426.9847477968347
27.12,39.39708085986815,-8.290232056445088,3421.8034101455023
27.13,39.39707939231857,-8.290233293786528,3425.356274705848
27.14,39.39704685235096,-8.290217479141342,3423.0653826086655
27.150000000000002,39.397092416129865,-8.290189895582369,3421.9332295434588
27.16,39.39706007681728,-8.290256703438198,3425.866993756936
27.17,39.3970768870172,-8.290198429259593,3423.521564587611
27.18,39.39709867429281,-8.290236678563192,3422.1128656960454
27.19,39.39709953796119,-8.2901835558553,3424.520379879914
27.2,39.397082487608955,-8.290170285714165,3425.5500849979776
27.21,39.397084797600094,-8.290233642464381,3425.4342531737057
27.22,39.39707918818751,-8.290154899320948,3426.3719822734333
27.23,39.397097730111774,-8.290239362978225,3424.824118101134
27.240000000000002,39.39707517053361,-8.290246476962976,3426.0087732274624
27.25,39.397107639513465,-8.290176768876913,3426.5661534347137
27.26,39.39708763900077,-8.290209895489076,3423.35181147667
27.27,39.39708919182122,-8.290187374243148,3422.598173118568
27.28,39.39710556626697,-8.290222964139614,3426.3034697552657
27.29,39.39709337762901,-8.290250454009538,3421.9124113479
27.3,39.39710841250033,-8.290200888209101,3422.7409503742497
27.310000000000002,39.39714755984025,-8.290234197046798,3427.452313254366
27.32,39.39710854810968,-8.290233742279163,3426.742501299409
27.330000000000002,39.39710061383029,-8.290254885300975,3427.9259796491474
27.34,39.397111138779145,-8.290245956352718,3426.8033205695665
27.35,39.39714047969074,-8.290246998373847,3426.9007012775223
27.36,39.39715737336549,-8.290204728692094,3423.147062025666
27.37,39.397110514487736,-8.290221233497354,3423.7268227401264
27.38,39.397114110110856,-8.290215271574166,3427.134658553483
27.39,39.3971251362732,-8.290204397633326,3427.5988409453153
27.400000000000002,39.397126869078456,-8.290223305549551,3423.8029168374997
27.41,39.397144114,-8.290231308950219,3426.9041936600743
27.42,39.39712260642485,-8.290244025569246,3421.598471324035
27.43,39.39716119904094,-8.290203740357047,3423.3619837060146
27.44,39.39715465739526,-8.290241053454837,3421.9454492006016
27.45,39.39713948162392,-8.290247079299201,3420.628313815385
27.46,39.39714072198559,-8.290239423250064,3424.181709735372
27.47,39.39716691262139,-8.290258705534244,3421.6944928224757
27.48,39.39713835863557,-8.29021984408528,3422.580267989638
27.490000000000002,39.39715488715417,-8.29025768669388,3422.4501644499337
27.5,39.39717254351859,-8.290252597806235,3422.6380934699987
27.51,39.397133233236424,-8.290214841025398,3425.1682096764625
27.52,39.39716325972234,-8.290274793330319,3424.215740809961
27.53,39.39716246268935,-8.290208151171635,3424.561807395706
27.54,39.39716986255834,-8.290205279682818,3424.582318222474
27.55,39.39713773682111,-8.290254795753443,3422.8065448506536
27.560000000000002,39.397196554352554,-8.290270574455867,3424.6318795833713
27.57,39.39717093045641,-8.290248337217475,3426.2830434277057
27.580000000000002,39.397178358453836,-8.290234698012725,3425.992746362476
27.59,39.39719938014902,-8.290226014005942,3421.186221471308
27.6,39.39719589803797,-8.290213732300497,3422.2883204965515
27.61,39.39717845487077,-8.290233359278377,3425.2576151046505
27.62,39.39718500811632,-8.29024366639936,3420.4405385575114
27.63,39.39722126528032,-8.29022653688566,3420.335437833623
27.64,39.3971908701334,-8.290229840767797,3422.311692369857
27.650000000000002,39.39720550222154,-8.290204943593436,3421.6072093403313
27.66,39.39722899070629,-8.290223399735657,3426.8439715105187
27.67,39.39722609040897,-8.290272929097236,3424.944636007801
27.68,39.397187882405376,-8.290232428549807,3420.240293444981
27.69,39.39720460738582,-8.290245444679403,3423.5251373211513
27.7,39.397227138104206,-8.29021253303297,3419.7894757781555
27.71,39.397229949080334,-8.290235829661805,3422.292186858446
27.72,39.39721862884681,-8.290258804160684,3421.853936644766
27.73,39.39721161468533,-8.290217363056538,3421.694759945063
27.740000000000002,39.39720960719867,-8.29020603614458,3420.2945134045053
27.75,39.397208135146215,-8.290238236490715,3418.4108095904717
27.76,39.39720709089733,-8.290195771604854,3423.0968762604525
27.77,39.39722264370928,-8.290273483639243,3422.097244698416
27.78,39.397224882481744,-8.290246186609911,3424.454408577926
27.79,39.39725276167501,-8.290220383536681,3419.639594477405
27.8,39.39724897939353,-8.290219640892381,3421.312708927314
27.810000000000002,39.39724169343737,-8.290274808090494,3420.8450448997905
27.82,39.3972548976968,-8.290235320782129,3421.9956800416694
27.830000000000002,39.39724637104688,-8.290221270177538,3421.3370966645384
27.84,39.39725146346896,-8.290210621526905,3419.4950977257026
27.85,39.39727610628259,-8.290201586517188,3422.496876875539
27.86,39.397250042901035,-8.290236506872187,3420.9571483308305
27.87,39.39724875724772,-8.29021066000746,3412.6155200183193
27.88,39.39723322267762,-8.290214124130195,3420.6286602248256
27.89,39.397273681269695,-8.290256289577984,3421.688973116964
27.900000000000002,39.39726075257852,-8.29021214047222,3421.2258349014555
27.91,39.397266114988625,-8.290198925635101,3417.4476930789315
27.92,39.39729982892826,-8.290237498531692,3418.5038558587667
27.93,39.39727214616618,-8.290259803504183,3420.4036674585523
27.94,39.397261467394394,-8.290216762201803,3421.5402156548835
27.95,39.39729041377353,-8.290238429554787,3420.881074892424
27.96,39.39727526196429,-8.290236382153328,3420.0612814213296
27.97,39.39728824173162,-8.290219655715108,3418.1792799260206
27.98,39.39726180990874,-8.290218880909173,3419.318563507292
27.990000000000002,39.39726431117361,-8.290248334638054,3420.28244238351
28.0,39.39728938502304,-8.290207524527938,3415.6198459973084
28.01,39.39728020100366,-8.29022236261823,3417.9265435148873
28.02,39.39729929964076,-8.290223648015289,3418.269007717716
28.03,39.39728100628936,-8.290212197869769,3413.9095456528785
28.04,39.39729091104464,-8.290240265553452,3419.764494381913
28.05,39.3973105726331,-8.290251823784258,3421.96246539061
28.060000000000002,39.39727538232841,-8.290222312793574,3422.015637188392
28.07,39.39732137761269,-8.290243225519319,3418.755145939604
28.080000000000002,39.39730255511125,-8.290226258146047,3419.653010787968
28.09,39.397321681256855,-8.290266212184163,3419.32596545426
28.1,39.39730162386972,-8.290254572343612,3417.8175589264692
28.11,39.397286998948786,-8.290210225196779,3420.130522552899
28.12,39.39731921948793,-8.29026628090128,3420.675434741616
28.13,39.39732602439945,-8.290209405232766,3417.2759462235604
28.14,39.39729696386437,-8.290210393715926,3418.241305963962
28.150000000000002,39.39731612985755,-8.290211287420961,3415.9914748355122
28.16,39.39732360015528,-8.29026242364295,3415.7049958080065
28.17,39.397328569688774,-8.290238454527785,3415.4803784113788
28.18,39.397326086609546,-8.290245244446554,3414.707877949104
28.19,39.39737200334106,-8.29025706006295,3417.8888948623485
28.2,39.39732650751881,-8.290254450120832,3415.3712394449403
28.21,39.397328164330155,-8.290278017980897,3415.3069734615233
28.22,39.39733751831415,-8.290226625476771,3419.18425276976
28.23,39.397341308440595,-8.29020913417538,3415.718894285015
28.240000000000002,39.39736736129978,-8.290245545601794,3418.1412815151384
28.25,39.39734564226946,-8.29020405451999,3414.8064801225214
28.26,39.39735633915928,-8.290267572904714,3415.6074223231344
28.27,39.39738574706641,-8.290210653270304,3417.5701444607107
28.28,39.39733041862384,-8.29021396770929,3417.0359780656468
28.29,39.39734437930747,-8.290215628428621,3413.886688489607
28.3,39.39733749285439,-8.290225066998692,3415.2361971117057
28.310000000000002,39.39735971174814,-8.290234661727812,3418.2185459007364
28.32,39.397376249045834,-8.290244233427442,3413.6945761736433
28.330000000000002,39.39737155395895,-8.290309467732035,3417.619719195068
28.34,39.39735932183083,-8.290244264916753,3417.405582638988
28.35,39.39740335652487,-8.290243564199553,3417.685788883605
28.36,39.3973611658607,-8.290274909866643,3413.2383756134136
28.37,39.3973298994997,-8.290272693302617,3415.3842567434517
28.38,39.39737875528945,-8.290257762720383,3417.5603327024087
28.39,39.39736509718756,-8.290254627424032,3414.848117167165
28.400000000000002,39.39738058114165,-8.29016470835642,3415.8190617529212
28.41,39.39740145257605,-8.290271628336253,3414.658120563935
28.42,39.39737114259039,-8.290252817380004,3413.876931446296
28.43,39.397396825978745,-8.290237440347338,3413.440547510088
28.44,39.39738889224814,-8.290259565422154,3412.517374123419
28.45,39.39741214487585,-8.2901829412174,3411.98975659682
28.46,39.39738669652866,-8.290225416111976,3415.319658713676
28.47,39.39736873590606,-8.29023695583943,3413.248398494307
28.48,39.39741227038054,-8.290249651791214,3414.929055964959
28.490000000000002,39.39738632805234,-8.290252192159544,3412.739763382836
28.5,39.39740107924049,-8.290240232391806,3415.4020656373373
28.51,39.39738936023088,-8.290221928021742,3412.6815577952416
28.52,39.39740340005384,-8.290260471536687,3414.926750126883
28.53,39.39739867488205,-8.290219632918534,3409.0750205771706
28.54,39.39739761980834,-8.290248407465796,3415.608782310486
28.55,39.3974009248185,-8.290258797104013,3414.065064328857
28.560000000000002,39.39741222326129,-8.290264824447505,3412.1301909331805
28.57,39.39741967963509,-8.29026449734358,3410.6178742160914
28.580000000000002,39.39744903464835,-8.290218988791901,3411.867100956474
28.59,39.39740343058902,-8.290249152936369,3412.591706616914
28.6,39.3974484594224,-8.290259523287174,3410.803943078275
28.61,39.397391571912785,-8.290235308043533,3413.251112977803
28.62,39.39743430044151,-8.290252101356318,3410.4257746607805
28.63,39.39742971727127,-8.290259846577179,3413.55398620711
28.64,39.39744835346434,-8.290252848795557,3412.4962970784336
28.650000000000002,39.39742605316784,-8.29023744286896,3409.8714818990297
28.66,39.39743625445217,-8.290268449402134,3409.9754463935114
28.67,39.39744049001015,-8.290254310878664,3412.175574945157
28.68,39.397446053521385,-8.290237511579393,3413.410544090815
28.69,39.39743237939319,-8.29021297571122,3411.9875815118585
28.7,39.39740773623806,-8.290231866754583,3411.5299938834064
28.71,39.39748491351904,-8.290223311259842,3409.3786695716617
28.72,39.397444660937985,-8.290289406464998,3411.5326539678967
28.73,39.39745814902487,-8.290236505632535,3408.4596121782824
28.740000000000002,39.39746459263323,-8.290266177276605,3407.3554215649674
28.75,39.39747639058493,-8.290255066701349,3406.311061484763
28.76,39.397496940298026,-8.29030010960318,3410.095821695485
28.77,39.397487224056434,-8.290248377443179,3409.07936573087
28.78,39.3974825797006,-8.290264993294763,3409.413397408853
28.79,39.39747259323674,-8.290277190712773,3407.036781458819
28.8,39.397490165367806,-8.29023190677229,3409.474895724983
28.810000000000002,39.397466957588136,-8.290274894218697,3412.41435378318
28.82,39.397505426685015,-8.290230300857711,3408.1688440274197
28.830000000000002,39.39746730254122,-8.29025508649138,3406.404501848543
28.84,39.397528079716956,-8.290258319271643,3411.8747809669944
28.85,39.397497118037734,-8.290264840130037,3407.899202543835
28.86,39.39750728742003,-8.29025049340802,3408.562307576725
28.87,39.39747765437086,-8.290209266474001,3406.5318076925973
28.88,39.39748130131166,-8.290283945611641,3409.1022585841683
28.89,39.397510435087156,-8.29024468355837,3404.5195002128967
28.900000000000002,39.3974709922961,-8.290256135160375,3405.434151391972
28.91,39.39751802628431,-8.290301320103243,3405.373462868016
28.92,39.397542057779035,-8.2902535098313,3406.2075423467313
28.93,39.39749930882896,-8.29026297430172,3405.757895404068
28.94,39.39751727938253,-8.290265918038907,3407.356686263274
28.95,39.39753657144204,-8.290178456683265,3404.8063808058687
28.96,39.39750491851075,-8.29030150617177,3405.104029033404
28.97,39.397513702605735,-8.290241712514934,3401.037852384987
28.98,39.39750390803933,-8.290273901886373,3406.5906442719515
28.990000000000002,39.39747914090108,-8.290294970767311,3409.506317741888
29.0,39.39752748407226,-8.290254591764915,3403.82185750606
29.01,39.397522367962,-8.290263437279496,3404.098012752462
29.02,39.39752626041392,-8.290275812557498,3404.3120857707318
29.03,39.39754289722133,-8.290285134860365,3404.7472846139467
29.04,39.39752766880499,-8.29024379364033,3405.3311737562494
29.05,39.39752079833906,-8.29022441735955,3405.4206234701583
29.060000000000002,39.3975299586791,-8.290262524774846,3403.9465582143202
29.07,39.39754611938817,-8.290281940105722,3405.053386194206
29.080000000000002,39.39755498539636,-8.290285734589633,3408.119149984869
29.09,39.397542771916896,-8.290213232050862,3404.1448890374027
29.1,39.397529407679905,-8.290232491698207,3402.118855111564
29.11,39.39755646264381,-8.290305668374593,3401.2985727901287
29.12,39.39759400742477,-8.290257059473456,3402.180232802572
29.13,39.397580555868416,-8.290233658856637,3403.8202976457264
29.14,39.39755468228745,-8.290265061216255,3402.4305119509677
29.150000000000002,39.397563467248915,-8.29025328904096,3403.855324103694
29.16,39.39757543761109,-8.29027283079888,3399.188704040927
29.17,39.39757954128589,-8.290251529614205,3400.1777829621465
29.18,39.397601633100514,-8.290215392785669,3403.3357032162903
29.19,39.3975884210078,-8.290259575906708,3401.9807165282564
29.2,39.39760882733858,-8.290239690605796,3401.4857091225877
29.21,39.39760714882774,-8.290267282604496,3400.824047947363
29.22,39.397569196003495,-8.290238159771965,3401.228991012512
29.23,39.3976072669368,-8.290246602655044,3396.2812415013896
29.240000000000002,39.3976126759018,-8.290241515575389,3401.508627300183
29.25,39.39761479580688,-8.290244976827914,3402.07124241416
29.26,39.397590488722344,-8.290233302300262,3399.260768461314
29.27,39.39762496818056,-8.290300807598802,3400.110979872112
29.28,39.39761953787465,-8.290259990591458,3400.689277407114
29.29,39.39757513881474,-8.290251076560926,3400.3942814031634
29.3,39.39759008427328,-8.290281558755067,3401.343635102234
