t,bgx,bgy,bgz
37.1,3.233972408526868e-05,-1.145656526057095e-05,-3.064889955961807e-05
37.11,3.8194231011090256e-05,-1.601921457084782e-05,-3.307998968347848e-05
37.12,3.0025727072756417e-05,-1.3123070376232087e-05,-3.4184669981811556e-05
37.13,2.4967764053865068e-05,-1.1119163045717542e-05,-3.877906660679575e-05
37.14,2.1252612932421563e-05,-8.690691281806242e-06,-3.4166164548661085e-05
37.15,2.324265662720789e-05,-7.151536257136569e-06,-3.0893295448079234e-05
37.160000000000004,1.9101200258762883e-05,-7.370298594175349e-06,-2.370717135330211e-05
37.17,9.74068210243441e-06,-3.654004353063949e-06,-3.0115295940849635e-05
37.18,1.3113835968867917e-05,1.787392469491735e-06,-3.429802481030781e-05
37.19,1.078393043399206e-05,-1.0288256030823557e-05,-3.452094627934394e-05
37.2,1.6335953993309356e-05,-8.302049148953809e-06,-3.605370604922225e-05
37.21,2.097915750156039e-05,-1.3321471848171012e-05,-3.5828588389064965e-05
37.22,1.2918143679842259e-05,-1.874663024337285e-05,-3.8664413514662786e-05
37.230000000000004,1.845684131112607e-05,-1.6707609667156523e-05,-2.8370229759304553e-05
37.24,8.226193027297056e-06,-2.7356546024059992e-05,-2.819308736698217e-05
37.25,1.5560383334575927e-06,-2.61379190097453e-05,-2.8891204518237474e-05
37.26,3.6690665220017094e-06,-1.618536629834432e-05,-3.0459116133275354e-05
37.27,6.20597779839106e-06,-2.3778026356923685e-05,-3.201723778126777e-05
37.28,6.1045882948040275e-06,-3.001204798787915e-05,-3.6625167751890255e-05
37.29,5.129678387815434e-06,-3.227345404201859e-05,-3.595940517412855e-05
37.300000000000004,8.094546409160659e-06,-4.063981430531301e-05,-3.398656937476716e-05
37.31,7.1072112964560305e-06,-3.496747980928803e-05,-3.6833895981235546e-05
37.32,7.437271270281015e-06,-4.200578848915292e-05,-4.316005791203009e-05
37.33,6.016963415540278e-06,-4.3318152711882495e-05,-4.201641504732511e-05
37.34,9.413368007895853e-06,-4.025155521989104e-05,-4.0005759560626805e-05
37.35,9.729028446702323e-06,-4.2011949530758926e-05,-3.975596546254567e-05
37.36,9.605641179073193e-06,-4.638381244580942e-05,-4.518972865295727e-05
37.37,1.0357177810528816e-05,-5.160253112732307e-05,-3.9225568507696395e-05
37.38,7.170331245971838e-06,-6.0722355008942754e-05,-3.2861571563030604e-05
37.39,7.937073839142324e-06,-5.6235856276896745e-05,-3.0033925017613446e-05
37.4,1.705801129406453e-06,-5.308860124592691e-05,-3.2905931751219e-05
37.410000000000004,3.2128030708710043e-07,-5.345761142762583e-05,-3.6197082546009584e-05
37.42,8.124015852984121e-06,-5.688385468852696e-05,-3.771937659916191e-05
37.43,9.758957158655024e-06,-6.203701159567382e-05,-3.3550167933412025e-05
37.44,6.138769118597545e-06,-6.803214590601253e-05,-3.5526065935403525e-05
37.45,3.4153388386653882e-06,-7.005615624083086e-05,-3.4867166098155897e-05
37.46,7.089135304646974e-07,-6.114061031524999e-05,-2.7656229340257936e-05
37.47,2.0477070258581673e-07,-6.539303476393036e-05,-2.4424007971695615e-05
37.480000000000004,-6.415298604128827e-06,-6.524813989887219e-05,-1.8152431281130307e-05
37.49,-1.3431109244015295e-05,-6.554122648796635e-05,-2.590646961889214e-05
37.5,-4.668350944010372e-06,-6.845494348226808e-05,-2.006271324426606e-05
37.51,-5.575995120508006e-06,-6.960216041398998e-05,-1.5566675224176037e-05
37.52,-7.78920222117661e-06,-7.24905211261338e-05,-1.7654861316450943e-05
37.53,-9.988590159864066e-06,-7.492377031124635e-05,-1.0114320649992969e-05
37.54,-1.3485475434878645e-05,-7.340813576554442e-05,-5.680399929576709e-06
37.550000000000004,-1.1715605472803651e-05,-6.840535087235775e-05,-4.000109287415471e-07
37.56,-1.4327553869962095e-05,-6.649334029644674e-05,1.3507936703403526e-06
37.57,-1.4300732958859827e-05,-5.760004042756323e-05,4.838973276581796e-06
37.58,-1.4274079516276385e-05,-5.7940881393285794e-05,5.682912427733146e-06
37.59,-1.5121745971282434e-05,-6.0464977850745725e-05,3.899121637950514e-06
37.6,-2.1209040484871128e-05,-6.122500701809801e-05,4.748929178927909e-06
37.61,-2.245048210418936e-05,-6.24173673361219e-05,5.156353823859913e-06
37.62,-1.9750481583584774e-05,-5.704613155137139e-05,2.0646206293527963e-06
37.63,-2.143810711406895e-05,-6.044996825987728e-05,7.296650082805861e-06
37.64,-2.0929811502558116e-05,-6.689208873220231e-05,1.3807241200316046e-05
37.65,-1.823930597831314e-05,-6.717491058140401e-05,1.5032259641922055e-05
37.660000000000004,-1.3380216158318459e-05,-6.833011997889782e-05,1.4501322176002677e-05
37.67,-1.2485156904996567e-05,-5.461750723223695e-05,1.2225392909401104e-05
37.68,-1.2032763097302898e-05,-4.9294973410431225e-05,1.9142285923794156e-05
37.69,-1.770226833861392e-05,-5.1873054514358755e-05,1.1155381110075196e-05
37.7,-1.5468992180820293e-05,-5.443503820003521e-05,2.7812694203830194e-06
37.71,-1.3686737232633423e-05,-5.1736104130571076e-05,1.0155963542955302e-06
37.72,-1.759760818706063e-05,-5.779555682700665e-05,-4.67274256777767e-06
37.730000000000004,-2.3669443532371532e-05,-5.6386870047970984e-05,-5.080642918330631e-06
37.74,-2.183598534816062e-05,-5.149036514458023e-05,-8.10845678231595e-06
37.75,-1.95768984540279e-05,-5.0558124425898946e-05,-1.0243211642921541e-05
37.76,-1.5583610243695382e-05,-4.832047436270966e-05,-2.0669095203672702e-05
37.77,-1.5986023312507058e-05,-4.3911412395379165e-05,-1.2235580326576958e-05
37.78,-1.7697153944978113e-05,-3.0351268920737625e-05,-9.9737982464511e-06
37.79,-1.8086370145429192e-05,-2.9113942996237195e-05,-7.726138628214087e-06
37.800000000000004,-2.1095616522275215e-05,-2.9195573089243403e-05,-9.426203928186184e-06
37.81,-2.321191983026561e-05,-2.8402540013017115e-05,-1.19898075744001e-05
37.82,-2.4877932301671776e-05,-3.2422302709406934e-05,-1.4537404198934122e-05
37.83,-1.779200752149304e-05,-3.07349686090906e-05,-1.619494027414909e-05
37.84,-9.876173450637057e-06,-3.4303090992670437e-05,-1.6093819821893643e-05
37.85,-1.4684990862449027e-05,-3.872308766113037e-05,-1.7741637710501866e-05
37.86,-1.421886139405714e-05,-3.044026069272551e-05,-1.5882552802070976e-05
37.87,-1.4629795891076346e-05,-3.794391385511309e-05,-1.6220459619999338e-05
37.88,-1.547524126961774e-05,-4.146702392057867e-05,-1.0437182240350857e-05
37.89,-7.136796241888273e-06,-4.1471521952058346e-05,-9.934936223526727e-06
37.9,-8.029027560997786e-06,-3.797937799909326e-05,-6.813365783213075e-06
37.910000000000004,-7.16738087986388e-06,-4.499888052704264e-05,-6.770823444812989e-06
37.92,-1.503270169395988e-06,-4.104763517417394e-05,-6.728546738791017e-06
37.93,-6.801444336411139e-06,-4.54255192231212e-05,-5.375303794446283e-06
37.94,-2.0137719914009124e-06,-4.365699364496048e-05,-5.33896537026871e-07
37.95,-3.3750679725196216e-06,-4.8018584981235795e-05,-3.590100073497634e-06
37.96,9.541335008062092e-07,-5.0604635795024e-05,-5.753067342796883e-06
37.97,3.0709199550712035e-06,-5.1426232478591294e-05,-1.34637808475699e-06
37.980000000000004,4.300335818640828e-06,-4.962023872655082e-05,-9.642429372731445e-06
37.99,-1.908229268399846e-06,-5.088505867690019e-05,-1.0019299230506532e-05
38.0,1.5376598576887446e-06,-4.6459983564644664e-05,-9.519662455718751e-06
38.01,3.2137260632106398e-06,-4.9055766213033176e-05,-1.5142219712820366e-05
38.02,3.131020039992137e-06,-4.726457354186972e-05,-1.723305608552472e-05
38.03,3.922983904064402e-06,-4.985533236794159e-05,-1.8436683898633296e-05
38.04,6.458309732154995e-06,-4.937037745507867e-05,-1.4387875467357996e-05
38.050000000000004,2.8587307807886234e-06,-5.0199680790193e-05,-1.560926845563531e-05
38.06,8.897315654723012e-06,-4.752719209499004e-05,-1.7260111860389987e-05
38.07,1.2712812199315859e-05,-4.530846703200615e-05,-1.3655726627450831e-05
38.08,9.948333900797438e-06,-4.222944211016645e-05,-1.7067074805800925e-05
38.09,7.2011168759253275e-06,-4.004379595116483e-05,-1.7834662260915645e-05
38.1,6.219360295584341e-06,-3.5686413178068104e-05,-2.165699409731473e-05
38.11,8.303270919149829e-06,-3.6164081810963706e-05,-2.4144229259777813e-05
38.12,9.062939489806205e-06,-3.663876790317918e-05,-2.6178857504445854e-05
38.13,5.884174089000632e-06,-4.148125745124184e-05,-3.08232420493956e-05
38.14,2.2881800138302128e-06,-4.1048589871851326e-05,-2.9319552950561714e-05
38.15,7.019097168056064e-06,-4.280400753550139e-05,-3.1758943452689524e-05
38.160000000000004,1.390585838291527e-05,-4.673384813991918e-05,-2.7189874716327995e-05
38.17,1.81271585575249e-05,-4.408299994224544e-05,-3.4450406941138654e-05
38.18,2.1885024393226633e-05,-4.450824067874225e-05,-3.7731914104829863e-05
38.19,2.6493579764537348e-05,-4.0997135595586246e-05,-5.235692686231279e-05
38.2,3.762951059143328e-05,-3.750795368892028e-05,-4.8096322014961735e-05
38.21,3.558360706423379e-05,-3.622594175829342e-05,-4.99813945088501e-05
38.22,3.0928017639091345e-05,-3.14553207514622e-05,-4.617269911216105e-05
38.230000000000004,2.892395792153623e-05,-3.239648486563058e-05,-4.763270588042809e-05
38.24,2.4747027772609352e-05,-2.896100502125451e-05,-4.9083596434483566e-05
38.25,2.5404022291900208e-05,-2.4235745940797745e-05,-6.320065307922276e-05
38.26,3.305014236592621e-05,-2.216245158200903e-05,-6.673972178341696e-05
38.27,4.06485204225882e-05,-2.0976256251298826e-05,-6.457469512178772e-05
38.28,4.4702840661871516e-05,-2.1108697681050782e-05,-6.548272394730151e-05
38.29,4.1301541379288624e-05,-2.124031215268833e-05,-6.551092960841469e-05
38.300000000000004,3.9669786600367865e-05,-2.355648851654065e-05,-6.37906522052216e-05
38.31,4.198191105854637e-05,-2.3235742358922395e-05,-5.9458655709744225e-05
38.32,4.384252198200556e-05,-2.3354075662730794e-05,-5.12200173621604e-05
38.33,4.219490143863406e-05,-3.308735832100673e-05,-4.958897174894742e-05
38.34,3.880926161166846e-05,-3.3581255331290415e-05,-4.6219803359048995e-05
38.35,2.8888610501457654e-05,-2.8827147623243145e-05,-4.5057055586384575e-05
38.36,2.8208514959120103e-05,-2.1917340655299522e-05,-4.4775721431354594e-05
38.37,2.272482179059984e-05,-2.1606829260527775e-05,-4.974106476209465e-05
38.38,1.3778754647688363e-05,-1.6927489310750022e-05,-5.249002103366624e-05
38.39,1.7563771714728248e-05,-1.533690410309675e-05,-5.653304316250899e-05
38.4,1.60802344631987e-05,-1.594163412218569e-05,-5.312051631436068e-05
38.410000000000004,1.110934645017561e-05,-1.3920127811011922e-05,-4.754391343795651e-05
38.42,9.666110329163457e-06,-1.628201106470701e-05,-4.8995358407884244e-05
38.43,1.0854346131432643e-05,-1.4695456193136919e-05,-5.5245584734120706e-05
38.44,1.728008349315342e-05,-1.705249833255132e-05,-6.364216862533425e-05
38.45,1.6672471052393593e-05,-2.0268976685443116e-05,-6.805263400177358e-05
38.46,1.2572038616447782e-05,-1.341260653794711e-05,-7.199848390060169e-05
38.47,9.37136256425115e-06,-2.01484261044983e-05,-7.24230821976279e-05
38.480000000000004,8.813131808353613e-06,-1.766357604289312e-05,-7.503041300951875e-05
38.49,7.82130988190899e-06,-1.6505471481360954e-05,-7.936977071881821e-05
38.5,7.272757582713553e-06,-1.7977058494942266e-05,-7.800003609504706e-05
38.51,2.7939397821926222e-06,-1.769115003832708e-05,-7.183100991937422e-05
38.52,5.773392046524856e-06,-1.3036259407106757e-05,-7.225665391613342e-05
38.53,-1.7556009470496216e-06,-1.4529508019183118e-05,-7.530210063582509e-05
38.54,3.781049628097032e-07,-1.9947123492838545e-05,-7.439484109183024e-05
38.550000000000004,5.12094853662739e-06,-1.6152300143253442e-05,-7.611570685835098e-05
38.56,5.463410642546973e-06,-1.2818248231158276e-05,-7.476629045765585e-05
38.57,2.7441972694614755e-06,-1.999485568064291e-05,-8.085560428533156e-05
38.58,2.22734622477889e-06,-2.188173187928885e-05,-8.341028282233841e-05
38.59,-9.087380502801913e-07,-2.244559629879129e-05,-8.594901006563127e-05
38.6,1.2196800871231593e-06,-2.1694709763034742e-05,-8.759773213960816e-05
38.61,2.4606550061437657e-06,-1.570359087939075e-05,-8.136877839717233e-05
38.62,3.2568045982423194e-06,-1.0186957000184164e-05,-7.299333426473767e-05
38.63,1.0167057392550652e-05,-9.94968957421321e-06,-7.341172076245922e-05
38.64,1.747123962785979e-05,-1.3647594271305225e-05,-8.16948761470177e-05
38.65,1.5551203404999496e-05,-1.732240942382433e-05,-7.987354693595554e-05
38.660000000000004,1.4517309273560366e-05,-2.66562767875976e-05,-8.767927824169791e-05
38.67,1.04303335673116e-05,-2.587909895912466e-05,-8.144981532920142e-05
38.68,1.161379759530149e-05,-2.9914617903839852e-05,-8.006709300383188e-05
38.69,7.982028018009895e-06,-2.168679061004533e-05,-7.913008106958285e-05
38.7,6.1212419901586e-06,-2.0503565284273973e-05,-7.557645936996868e-05
38.71,8.642841997218287e-06,-1.2334500164396029e-05,-7.86011773791395e-05
38.72,1.3334080938204464e-05,-8.150132942688621e-06,-7.811039529109437e-05
38.730000000000004,1.5810644315055945e-05,-1.142219725014415e-05,-7.718560088616389e-05
38.74,1.302682329719378e-05,-5.932296193206996e-06,-8.02002714907081e-05
38.75,1.7253612125907683e-05,-1.4026052681005551e-05,-7.620289083461673e-05
38.76,1.8831548657972038e-05,-1.551312107001299e-05,-7.572708353597381e-05
38.77,1.865132567840333e-05,-7.812292788577468e-06,-8.006209126697722e-05
38.78,1.9346381477455677e-05,-1.0212313079472398e-05,-7.956218730070821e-05
38.79,2.2659557804703836e-05,-7.3524269071147946e-06,-7.556879081255871e-05
38.800000000000004,2.4640816601283963e-05,-1.150362552861261e-05,-8.252724734015863e-05
38.81,2.04906301871277e-05,-1.2569367097823398e-05,-7.45816465190073e-05
38.82,2.5982045565606233e-05,-1.0568917064771667e-05,-7.193057850746528e-05
38.83,2.1386407842941797e-05,-2.8989601627003444e-06,-6.667360321681426e-05
38.84,2.643515329012043e-05,2.1006454617542633e-06,-6.188652897222381e-05
38.85,2.8829914181834763e-05,1.824112933297901e-06,-6.412257279398736e-05
38.86,2.6401878187108228e-05,5.482997697374318e-06,-6.809296181182057e-05
38.87,2.1803619049123125e-05,6.059499393943351e-06,-6.679363905726365e-05
38.88,2.0730685125821083e-05,1.0566092077103197e-05,-6.725073616289892e-05
38.89,1.441952970350894e-05,1.3733315593492675e-05,-6.464544201393385e-05
38.9,5.962397154655662e-06,1.3384149214921153e-05,-6.467887562441409e-05
38.910000000000004,9.796219193569239e-06,1.434839322704774e-05,-6.471210047698879e-05
38.92,7.049951965839143e-06,1.5743693281873402e-05,-6.0811427238818526e-05
38.93,1.6983718784689305e-06,1.4070743986612593e-05,-5.7809263097277276e-05
38.94,8.618355454042498e-06,1.9838545044036728e-05,-5.52629210660761e-05
38.95,1.6369284449440516e-05,1.8140027685230016e-05,-5.666616891214928e-05
38.96,1.052243814703938e-05,1.688919252701378e-05,-5.4126964307761534e-05
38.97,1.5201940977272219e-05,2.438770227258972e-05,-4.854407721699613e-05
38.980000000000004,2.203760889678105e-05,2.6594470824393893e-05,-4.08106657261714e-05
38.99,1.3532909416516231e-05,3.0098690628320542e-05,-3.225138782151214e-05
39.0,1.3822847630775086e-05,2.658780244922802e-05,-3.16129349217781e-05
39.01,8.866054635919052e-06,2.4410066304391456e-05,-3.141554522956056e-05
39.02,2.6289814133869966e-06,2.312008131727756e-05,-2.728569739306703e-05
39.03,-7.253391570160887e-08,2.620891830998059e-05,-3.367147783081387e-05
39.04,-3.6313345837270207e-06,2.6656008324259464e-05,-3.171292774314607e-05
39.050000000000004,-6.730837528885193e-06,2.4040769567749895e-05,-3.501152759935831e-05
39.06,-1.2433447746327832e-05,2.3190167189615176e-05,-3.8726607889181105e-05
39.07,-1.0233069858737845e-05,2.7589796781502576e-05,-4.416679834030344e-05
39.08,-8.483507765488821e-06,2.2346267069179555e-05,-4.651348333423334e-05
39.09,-9.804407017982204e-06,1.8009631186720938e-05,-4.534890183749201e-05
39.1,-1.1117058637108844e-05,2.2441607803950674e-05,-5.1621896468596214e-05
39.11,-1.6792281494389224e-05,1.8104376618387882e-05,-4.386926721781864e-05
39.12,-1.7187147676246557e-05,1.2482996690089016e-05,-4.184704260852741e-05
39.13,-1.932785528154163e-05,1.2141637244474202e-05,-4.639359573596611e-05
39.14,-1.4899045347802134e-05,1.2676562706063842e-05,-3.954776522601354e-05
39.15,-7.438351535288849e-06,1.1896917905898885e-05,-3.886375408584283e-05
39.160000000000004,-1.7507311441934545e-05,2.3806064241631904e-06,-3.905816735408671e-05
39.17,-1.9208943222231212e-05,1.040678384250259e-05,-3.750305976547217e-05
39.18,-1.4343799032479353e-05,1.2700848597347245e-05,-3.683181567089535e-05
39.19,-8.634879101552384e-06,1.8040126480364315e-05,-4.00984534294731e-05
39.2,-9.954833198478656e-06,1.7664068575351424e-05,-3.941100381782703e-05
39.21,-1.7822696624068902e-05,1.6416205283633276e-05,-3.2608772286359514e-05
39.22,-2.5204356739774885e-05,1.5176133592146926e-05,-2.9782704207843162e-05
39.230000000000004,-3.1228695901665774e-05,1.3069651375767218e-05,-2.9596742390898162e-05
39.24,-3.415588220904085e-05,1.534708930984783e-05,-3.159732539771181e-05
39.25,-3.1382793715758854e-05,1.3676616391303024e-05,-3.3585416857476134e-05
39.26,-3.1686557419355514e-05,1.8135648150957755e-05,-3.075325065577818e-05
39.27,-2.89288872749675e-05,2.5626375085713867e-05,-3.6243226377835475e-05
39.28,-2.8810896318638295e-05,3.044786984641545e-05,-3.5142771886843224e-05
39.29,-3.087902577918187e-05,2.38752642469825e-05,-3.404918858240162e-05
39.300000000000004,-3.293424193576731e-05,2.5211078963197864e-05,-2.8591666187459802e-05
39.31,-3.672493236793559e-05,2.2604862278272014e-05,-2.9287294631137412e-05
39.32,-3.306164937046609e-05,1.8266611739380693e-05,-3.2163963290076405e-05
39.33,-2.9858316478658714e-05,1.7014986196230297e-05,-2.89035958408325e-05
39.34,-2.9297445472333132e-05,1.8830712906211828e-05,-2.2166972075033292e-05
39.35,-2.9614229993165688e-05,2.0198025565877342e-05,-2.3339792746668394e-05
39.36,-2.905488305147889e-05,2.2868031001129624e-05,-3.062436470384904e-05
39.37,-3.5929333181285066e-05,2.8580902208468085e-05,-2.8684840648523037e-05
39.38,-2.702609701963612e-05,3.119856535268174e-05,-2.6757426890999165e-05
39.39,-2.910537068381491e-05,2.8117886344442715e-05,-2.5279124552510625e-05
39.4,-3.335704514698874e-05,2.4619366214975367e-05,-3.298866414965418e-05
39.410000000000004,-3.8019249090349234e-05,3.4254992803180786e-05,-3.933883552878262e-05
39.42,-3.653326812643273e-05,3.2029383079134414e-05,-4.2589819572217473e-05
39.43,-3.374533534629018e-05,3.506259080689028e-05,-3.9264353562286885e-05
39.44,-3.534557766216652e-05,3.8951012801705185e-05,-3.901918876870317e-05
39.45,-3.562459792750331e-05,2.9702853549773214e-05,-3.3967710661613184e-05
39.46,-2.934572494278479e-05,3.1002281070000206e-05,-3.987469218258512e-05
39.47,-3.0099284746222424e-05,2.442621375272776e-05,-3.656617930152595e-05
39.480000000000004,-3.303352304421133e-05,2.269905120433075e-05,-3.1967094408584866e-05
39.49,-3.332697967082002e-05,2.447928687733043e-05,-3.5264107259984565e-05
39.5,-3.5366910917402814e-05,2.6685483579131274e-05,-3.897761045417891e-05
39.51,-3.0400877130469426e-05,2.5381290992608884e-05,-3.480054543488335e-05
39.52,-2.983661840072216e-05,2.0151551087495415e-05,-4.2450633723821515e-05
39.53,-3.4957880461970656e-05,1.757692585880579e-05,-4.393388089489151e-05
39.54,-3.349101454108234e-05,2.24486810053032e-05,-4.234832957818044e-05
39.550000000000004,-3.29074611373715e-05,2.4667556715524418e-05,-3.946144815788523e-05
39.56,-3.1016321201809964e-05,1.7693966384497844e-05,-3.528136207851893e-05
39.57,-2.957406619322986e-05,2.0379607048566904e-05,-3.63722971102212e-05
39.58,-2.7703739820333256e-05,2.6545092596450473e-05,-3.9204727343905854e-05
39.59,-2.3659707991293675e-05,2.218223944310274e-05,-3.983408832838705e-05
39.6,-2.8382461655870894e-05,2.0906164903073895e-05,-4.526736372326557e-05
39.61,-3.089034297984819e-05,2.0512211587732862e-05,-4.41105629392947e-05
39.62,-2.9885951310782606e-05,2.36173319974769e-05,-4.208683169076513e-05
39.63,-3.325859839016746e-05,1.359076205906215e-05,-3.7016199364249636e-05
39.64,-3.5298956606279467e-05,2.7526440812777445e-06,-3.459968825385305e-05
39.65,-3.077042386026577e-05,-1.4616501324840843e-06,-4.093980047356313e-05
39.660000000000004,-3.6322932021116957e-05,3.236709618778357e-08,-3.893586731808344e-05
39.67,-3.5721696256653696e-05,4.139516175127735e-06,-4.044106052677103e-05
39.68,-3.512421458028073e-05,-1.8317445528202688e-06,-4.237393211658738e-05
39.69,-3.2345079864805744e-05,9.758137402670497e-07,-3.336781651208046e-05
39.7,-3.351698857327561e-05,1.1433813460204895e-06,-3.0974085734165256e-05
39.71,-3.249619625155006e-05,5.680670041136096e-06,-3.5151452360181326e-05
39.72,-2.9733470760030297e-05,1.3686242016063866e-05,-3.755442875421462e-05
39.730000000000004,-3.2232916446130435e-05,1.1589062613242826e-05,-3.120086632827938e-05
39.74,-3.340552549775868e-05,9.067901163497194e-06,-2.838358914894415e-05
39.75,-3.588204304522734e-05,1.4866939738331232e-05,-3.563666787647542e-05
39.76,-3.178694627203427e-05,1.4510695063436455e-05,-3.235461702165342e-05
39.77,-3.383649341537963e-05,1.3719598026319185e-05,-3.4337979987814476e-05
39.78,-4.068108739293981e-05,1.6430054461175275e-05,-3.936849608963505e-05
39.79,-4.529756035788306e-05,1.5626973033437995e-05,-2.906991607549529e-05
39.800000000000004,-5.20705919676434e-05,1.788844317028238e-05,-3.0199635086530996e-05
39.81,-5.3993488972666335e-05,1.3142564995105503e-05,-3.1322300184716896e-05
39.82,-5.5467302761046285e-05,1.6293701134681863e-05,-3.986825994961594e-05
39.83,-5.1249916539037506e-05,1.2869010666550513e-05,-3.262609659480557e-05
39.84,-4.574763326792607e-05,1.6896008341340567e-05,-1.9310078647277252e-05
39.85,-4.24650896839443e-05,1.5215864044556726e-05,-2.0500737628318242e-05
39.86,-4.0951349098577684e-05,1.22349802783475e-05,-1.8187348291231234e-05
39.87,-3.769875328939919e-05,1.1458092698279479e-05,-2.1133324497758924e-05
39.88,-4.53933849710588e-05,8.06359554384203e-06,-2.1001369004584532e-05
39.89,-4.998043456955987e-05,9.061060845105015e-06,-2.917469544535555e-05
39.9,-4.2300694197855285e-05,1.223768170635905e-05,-2.4621762633102536e-05
39.910000000000004,-4.0787980090241496e-05,2.1950618955538022e-05,-2.446802549480376e-05
39.92,-3.797348108690491e-05,1.761645348146021e-05,-2.650063197087213e-05
39.93,-4.3481013694160436e-05,1.1998120122486698e-05,-2.852054694684173e-05
39.94,-4.851708078714867e-05,2.083839970829317e-05,-2.4408775344692442e-05
39.95,-4.6091398376674764e-05,2.2193176465142814e-05,-2.3382214614358912e-05
39.96,-4.5866245500954416e-05,2.2665340584331043e-05,-2.7169907792429105e-05
39.97,-4.564249846929591e-05,2.138624958329324e-05,-2.6126106679785597e-05
39.980000000000004,-4.8042608927883674e-05,2.404883580316274e-05,-2.596297648737534e-05
39.99,-4.4745735622847704e-05,2.1012799372988987e-05,-2.7112095084387843e-05
40.0,-4.103237110369635e-05,1.537325938856914e-05,-2.0823734103180005e-05
40.01,-4.3024190245313054e-05,4.961088317908073e-06,-2.3753248839577258e-05
40.02,-4.106988192473242e-05,-1.8894557429430662e-06,-2.5353241610397585e-05
40.03,-3.606823905263919e-05,-3.015227740188492e-06,-2.563201388882633e-05
40.04,-3.240905641762256e-05,-1.0744333079767095e-06,-2.984273616245593e-05
40.050000000000004,-3.576594934631977e-05,-7.013138378369312e-06,-3.227885993299373e-05
40.06,-3.3419884406244596e-05,-9.418148552153775e-06,-2.6832391387625526e-05
40.07,-3.502215882262163e-05,-1.4430602378717703e-05,-2.3168237287472927e-05
40.08,-3.355489155064536e-05,-1.3292684354058895e-05,-1.821573178263434e-05
40.09,-4.083832057449207e-05,-1.696971554755928e-05,-1.7664916865018806e-05
40.1,-3.933473745962275e-05,-1.1882252782305808e-05,-2.1051231846389975e-05
40.11,-3.1284391587118736e-05,-1.3382706957960302e-05,-2.223101914800916e-05
40.12,-2.721800233533804e-05,-1.618502257978133e-05,-2.2966363175337544e-05
40.13,-2.4488233640619635e-05,-1.853276393610476e-05,-2.3260039011464727e-05
40.14,-2.964289076702721e-05,-1.6932155468511057e-05,-2.136649746251793e-05
40.15,-3.214290203038182e-05,-1.6652771337690997e-05,-2.429262320979715e-05
40.160000000000004,-2.76340755420394e-05,-1.5063901456257171e-05,-2.3266787727980166e-05
40.17,-2.2716325218769867e-05,-1.785571977798967e-05,-2.049905056562554e-05
40.18,-2.438543215983103e-05,-1.0140264419407786e-05,-2.386766934826633e-05
40.19,-2.3421656850738086e-05,-8.154981590261974e-06,-3.071186853118218e-05
40.2,-2.0715592360281558e-05,-5.74501803720093e-06,-2.9208874843405007e-05
40.21,-2.3271345258795205e-05,-2.475948709502682e-06,-2.8152342515529473e-05
40.22,-2.449990994322707e-05,-1.014447730549124e-07,-2.316871648995119e-05
40.230000000000004,-2.5720803527031548e-05,9.470026593822063e-07,-2.3898205578781646e-05
40.24,-2.8245304120308023e-05,-7.626784587182648e-06,-3.773544189278909e-05
40.25,-2.944281163743998e-05,-7.405502758431335e-06,-3.6188593340303945e-05
40.26,-2.9758688498712983e-05,-2.3777584920545406e-06,-3.2466019551242275e-05
40.27,-3.225797672642816e-05,-4.4094438811628615e-07,-3.0077919551518657e-05
40.28,-3.2556275828097624e-05,-4.635297984325265e-06,-2.2022733151099326e-05
40.29,-3.241563562671172e-05,-7.92930875743778e-06,-2.2322300969116177e-05
40.300000000000004,-3.0090489889346914e-05,-1.8195979678705165e-05,-1.9123384400694062e-05
40.31,-3.958093416253564e-05,-1.96570112378952e-05,-1.6818595192963248e-05
40.32,-3.939643232192198e-05,-2.0234766709390437e-05,-1.365404350688507e-05
40.33,-3.484231512851917e-05,-1.6001070591599807e-05,-2.1873246305612047e-05
40.34,-3.862109164060533e-05,-1.5290423373985905e-05,-1.824005687621062e-05
40.35,-3.844258301196128e-05,-1.9829134252895e-05,-1.550370638700342e-05
40.36,-3.520565182129648e-05,-2.3902428895252934e-05,-2.851920408796844e-05
40.37,-2.7618164504433833e-05,-2.4890752914138558e-05,-2.5281594345303825e-05
40.38,-3.275327848841078e-05,-2.805828957075633e-05,-2.381250703644349e-05
40.39,-3.785632906001443e-05,-3.208020175086244e-05,-2.628628327658101e-05
40.4,-3.156352125012332e-05,-2.9083773500881655e-05,-3.573784117106707e-05
40.410000000000004,-2.268754501468631e-05,-3.266220586975655e-05,-3.114392838280454e-05
40.42,-2.1734371233790784e-05,-2.660260645160649e-05,-2.9638236933451726e-05
40.43,-2.2535455975029602e-05,-2.495161026347349e-05,-2.464533305238403e-05
40.44,-1.8523694669431426e-05,-2.1999692606483258e-05,-2.4928525478854083e-05
40.45,-2.1967287149701168e-05,-2.34369739594396e-05,-2.3461642715539665e-05
40.46,-1.7959073463766546e-05,-2.442820425725004e-05,-2.2878072574565864e-05
40.47,-1.3101733402531331e-05,-2.7598629046122485e-05,-2.3172299693089126e-05
40.480000000000004,-1.0460106033083833e-05,-2.812679742617422e-05,-2.1716382721725053e-05
40.49,-4.3383589628616255e-06,-2.4717977311164143e-05,-1.72100192664937e-05
