t,Vx,Vy,Vz
60.67,0.5541016875334576,0.3684786108013169,-6.93476189951149
60.68,0.5542019384835218,0.36688791844977847,-6.932684925530763
60.69,0.5543011130114606,0.36531083243328977,-6.930642532235913
60.7,0.5543992212854928,0.3637472234802657,-6.928634128812206
60.71,0.5544962733550025,0.3621969638394131,-6.926659134951619
60.72,0.5545922791537065,0.3606599272391436,-6.924716980543028
60.730000000000004,0.5546872485022489,0.35913598885432907,-6.922807105414726
60.74,0.5547811911080833,0.3576250253077615,-6.920928959315773
60.75,0.554874116567879,0.35612691463930607,-6.9190820016746315
60.76,0.5549660343703579,0.35464153626956807,-6.917265701323187
60.77,0.5550569538960557,0.3531687710028825,-6.9154795364875525
60.78,0.5551468844201326,0.35170850099130724,-6.913722994514426
60.79,0.5552358351140757,0.3502606097127939,-6.911995571695095
60.800000000000004,0.5553238150467324,0.34882498195790973,-6.910296773147169
60.81,0.5554108331863085,0.3474015038042251,-6.9086261126136135
60.82,0.5554968984021377,0.3459900625936255,-6.90698311228316
60.83,0.5555820194647734,0.34459054693108204,-6.905367302752962
60.84,0.5556662050490876,0.3432028466449541,-6.903778222735839
60.85,0.5557494637355402,0.3418268527707105,-6.9022154189258185
60.86,0.5558318040097703,0.3404624575560878,-6.900678446002913
60.870000000000005,0.5559132342649317,0.339109554431156,-6.899166866407067
60.88,0.5559937628058329,0.3377680379553538,-6.897680249964744
60.89,0.5560733978450715,0.33643780386682665,-6.896218174183746
60.9,0.5561521475079667,0.3351187490193107,-6.894780223812953
60.910000000000004,0.5562300198330975,0.3338107713751973,-6.893365990771322
60.92,0.5563070227732817,0.3325137699929608,-6.891975074039403
60.93,0.5563831641963348,0.3312276450173799,-6.890607079568955
60.94,0.5564584518868676,0.3299522976565115,-6.889261620108108
60.95,0.55653289354737,0.328687630167779,-6.887938315085799
60.96,0.556606496799837,0.32743354583712597,-6.886636790453324
60.97,0.5566792691855986,0.32618994898113124,-6.885356678670932
60.980000000000004,0.5567512181673185,0.32495674492140125,-6.884097618519494
60.99,0.5568223511300144,0.32373383997147337,-6.882859254992196
61.0,0.5568926753826376,0.32252114141657967,-6.881641239142906
61.01,0.5569621981575348,0.32131855752044913,-6.880443228102198
61.02,0.5570309266129114,0.3201259974937829,-6.879264884855808
61.03,0.5570988678333384,0.31894337148772167,-6.878105878179435
61.04,0.5571660288308454,0.31777059057980944,-6.876965882527016
61.050000000000004,0.5572324165461809,0.31660756675785456,-6.8758445779076895
61.06,0.5572980378487807,0.31545421292025966,-6.874741649862468
61.07,0.5573628995384338,0.31431044285468096,-6.8736567893097
61.08,0.5574270083463282,0.3131761712246245,-6.872589692440208
61.09,0.5574903709354962,0.31205131356369453,-6.871540060658363
